	gene_id_Covid1_R1_
HSCB	0
HSD11B1	0
HSD11B1L	1
HSD11B2	0
HSD17B1	2
HSD17B10	3
HSD17B11	3
HSD17B12	1
HSD17B13	2
HSD17B14	0
HSD17B2	0
HSD17B3	0
HSD17B4	0
HSD17B6	0
HSD17B7	0
HSD17B7P2	1
HSD17B8	0
HSD3B1	0
HSD3B2	0
HSD3B7	0
HSD3BP4	0
HSD52	1
HSDL1	11
HSDL2	1
HSF1	0
HSF2	225
HSF2BP	0
HSF4	1
HSF5	0
HSFX1	0
HSFX2	0
HSFY1	0
HSFY1P1	0
HSFY2	0
HSH2D	2
HSP90AA1	37
HSP90AB1	23
HSP90AB4P	3
HSP90B1	12
HSP90B2P	0
HSPA12A	1
HSPA12B	1
HSPA13	0
HSPA14	3
HSPA1A	0
HSPA1B	0
HSPA1L	5
HSPA2	1
HSPA4	6
HSPA4L	0
HSPA5	10
HSPA6	4
HSPA7	1
HSPA8	16
HSPA9	3
HSPB1	14
HSPB11	0
HSPB2	0
HSPB2_C11orf52	0
HSPB3	0
HSPB6	2
HSPB7	0
HSPB8	0
HSPB9	0
HSPBAP1	0
HSPBP1	1
HSPD1	4
HSPE1	0
HSPE1_MOB4	0
HSPG2	9
HSPH1	4
HTATIP2	0
HTATSF1	0
HTATSF1P2	2
HTN1	0
HTN3	0
HTR1A	0
HTR1B	0
HTR1D	0
HTR1E	0
HTR1F	10
HTR2A	0
HTR2A_AS1	0
HTR2B	0
HTR2C	1
HTR3A	0
HTR3B	0
HTR3C	0
HTR3D	0
HTR3E	0
HTR4	0
HTR5A	0
HTR5A_AS1	0
HTR6	0
HTR7	0
HTR7P1	0
HTRA1	0
HTRA2	1
HTRA3	2
HTRA4	0
HTT	6
HTT_AS	0
HULC	0
HUNK	1
HUS1	0
HUS1B	0
HUWE1	19
HVCN1	0
HYAL1	1
HYAL2	0
HYAL3	0
HYAL4	0
HYALP1	0
HYDIN	1
HYDIN2	1
HYI	0
HYKK	0
HYLS1	0
HYMAI	0
HYOU1	7
HYPK	0
HYPM	0
IAH1	0
IAPP	0
IARS	2
IARS2	1
IBA57	1
IBA57_AS1	0
IBSP	0
IBTK	2
ICA1	0
ICA1L	1
ICAM1	44
ICAM2	0
ICAM3	5
ICAM4	2
ICAM5	33
ICE1	2
ICE2	0
ICK	3
ICMT	0
ICOS	0
ICOSLG	1
ICT1	0
ID1	4
ID2	4
ID2_AS1	0
ID3	0
ID4	0
IDE	1
IDH1	0
IDH1_AS1	0
IDH2	6
IDH3A	3
IDH3B	1
IDH3G	3
IDI1	4
IDI2	0
IDI2_AS1	0
IDNK	0
IDO1	4
IDO2	0
IDS	2
IDUA	4
IER2	122
IER3	67
IER3IP1	0
IER5	91
IER5L	4
IFFO1	4
IFFO2	1
IFI16	20
IFI27	6
IFI27L1	1
IFI27L2	1
IFI30	16
IFI35	3
IFI44	14
IFI44L	10
IFI6	21
IFIH1	14
IFIT1	15
IFIT1B	0
IFIT2	50
IFIT3	98
IFIT5	6
IFITM1	42
IFITM10	2
IFITM2	116
IFITM3	87
IFITM4P	1
IFITM5	2
IFNA1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA2	0
IFNA21	0
IFNA22P	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	8
IFNAR2	1
IFNB1	0
IFNE	0
IFNG	0
IFNG_AS1	0
IFNGR1	9
IFNGR2	6
IFNK	0
IFNL1	0
IFNL2	0
IFNL3	0
IFNL4	1
IFNLR1	1
IFNW1	0
IFRD1	5
IFRD2	3
IFT122	0
IFT140	4
IFT172	2
IFT20	0
IFT22	0
IFT27	1
IFT43	3
IFT46	1
IFT52	1
IFT57	1
IFT74	1
IFT74_AS1	0
IFT80	0
IFT81	3
IFT88	0
IGBP1	6
IGBP1P1	0
IGDCC3	0
IGDCC4	1
IGF1	0
IGF1R	6
IGF2	3
IGF2_AS	0
IGF2BP1	0
IGF2BP2	2
IGF2BP2_AS1	0
IGF2BP3	0
IGF2R	42
IGFALS	2
IGFBP1	0
IGFBP2	11
IGFBP3	4
IGFBP4	0
IGFBP5	1
IGFBP6	0
IGFBP7	8
IGFBP7_AS1	0
IGFBPL1	3
IGFL1	0
IGFL2	0
IGFL3	0
IGFL4	0
IGFLR1	3
IGFN1	0
IGHMBP2	2
IGIP	0
IGLL1	0
IGLL3P	0
IGLL5	0
IGLON5	2
IGSF1	1
IGSF10	1
IGSF11	0
IGSF11_AS1	0
IGSF21	1
IGSF22	2
IGSF23	0
IGSF3	1
IGSF5	0
IGSF6	3
IGSF8	0
IGSF9	1
IGSF9B	1
IHH	1
IK	10
IKBIP	0
IKBKAP	6
IKBKB	1
IKBKE	2
IKBKG	2
IKZF1	10
IKZF2	1
IKZF3	0
IKZF4	1
IKZF5	4
IL10	0
IL10RA	5
IL10RB	1
IL10RB_AS1	0
IL11	8
IL11RA	0
IL12A	0
IL12A_AS1	0
IL12B	0
IL12RB1	0
IL12RB2	477
IL13	0
IL13RA1	1
IL13RA2	2
IL15	0
IL15RA	4
IL16	3
IL17A	0
IL17B	0
IL17C	0
IL17D	0
IL17F	0
IL17RA	13
IL17RB	0
IL17RC	0
IL17RD	1
IL17RE	1
IL17REL	2
IL18	0
IL18BP	1
IL18R1	7
IL18RAP	15
IL19	2
IL1A	1
IL1B	32
IL1F10	0
IL1R1	9
IL1R2	9
IL1RAP	8
IL1RAPL1	0
IL1RAPL2	0
IL1RL1	2
IL1RL2	0
IL1RN	50
IL2	0
IL20	0
IL20RA	24
IL20RB	0
IL21	0
IL21_AS1	0
IL21R	4
IL21R_AS1	0
IL22	0
IL22RA1	0
IL22RA2	0
IL23A	2
IL23R	0
IL24	1
IL25	0
IL26	0
IL27	2
IL27RA	0
IL2RA	0
IL2RB	1
IL2RG	5
IL3	0
IL31	0
IL31RA	0
IL32	4
IL33	4
IL34	0
IL36A	0
IL36B	0
IL36G	0
IL36RN	0
IL37	0
IL3RA	0
IL4	0
IL4I1	2
IL4R	19
IL5	0
IL5RA	0
IL6	2
IL6R	12
IL6ST	4
IL7	1
IL7R	0
IL9	0
IL9R	0
ILDR1	1
ILDR2	2
ILF2	5
ILF3	12
ILF3_AS1	0
ILK	0
ILKAP	1
ILVBL	4
IMMP1L	0
IMMP2L	0
IMMT	2
IMP3	0
IMP4	1
IMPA1	1
IMPA2	1
IMPACT	0
IMPAD1	5
IMPDH1	5
IMPDH2	5
IMPG1	4
IMPG2	0
INA	0
INADL	1
INAFM1	2
INAFM2	4
INCA1	0
INCENP	6
INE1	0
INE2	0
INF2	6
ING1	13
ING2	3
ING3	0
ING4	0
ING5	1
INGX	0
INHA	0
INHBA	3
INHBA_AS1	0
INHBB	10
INHBC	1
INHBE	1
INIP	1
INMT	0
INMT_FAM188B	0
INO80	18
INO80B	0
INO80B_WBP1	0
INO80C	0
INO80D	0
INO80E	0
INPP1	0
INPP4A	1
INPP4B	0
INPP5A	1
INPP5B	1
INPP5D	8
INPP5E	1
INPP5F	3
INPP5J	2
INPP5K	0
INPPL1	11
INS	0
INS_IGF2	0
INSC	0
INSIG1	12
INSIG2	1
INSL3	1
INSL4	0
INSL5	0
INSL6	0
INSM1	1
INSM2	0
INSR	0
INSRR	0
INTS1	6
INTS10	0
INTS12	1
INTS2	0
INTS3	2
INTS4	2
INTS4P2	0
INTS5	0
INTS6	5
INTS6_AS1	0
INTS7	0
INTS8	2
INTS9	2
INTU	0
INVS	0
IP6K1	1
IP6K2	1
IP6K3	2
IPCEF1	5
IPMK	3
IPO11	0
IPO11_LRRC70	0
IPO13	2
IPO4	6
IPO5	0
IPO5P1	4
IPO7	0
IPO8	0
IPO9	2
IPO9_AS1	0
IPP	0
IPPK	1
IPW	0
IQCA1	2
IQCA1L	0
IQCB1	1
IQCC	2
IQCD	2
IQCE	4
IQCF1	0
IQCF2	0
IQCF3	139
IQCF4	0
IQCF5	0
IQCF5_AS1	0
IQCF6	0
IQCG	0
IQCH	0
IQCH_AS1	0
IQCJ	0
IQCJ_SCHIP1	0
IQCJ_SCHIP1_AS1	0
IQCK	19
IQGAP1	20
IQGAP2	10
IQGAP3	1
IQSEC1	47
IQSEC2	0
IQSEC3	1
IQUB	10
IRAIN	2
IRAK1	16
IRAK1BP1	0
IRAK2	14
IRAK3	7
IRAK4	0
IREB2	2
IRF1	22
IRF2	10
IRF2BP1	1
IRF2BP2	9
IRF2BPL	29
IRF3	3
IRF4	0
IRF5	1
IRF6	2
IRF7	38
IRF8	0
IRF9	11
IRG1	0
IRGC	0
IRGM	0
IRGQ	5
IRS1	4
IRS2	23
IRS4	0
IRX1	3
IRX2	1
IRX3	0
IRX4	1
IRX5	0
IRX6	1
ISCA1	0
ISCA2	0
ISCU	2
ISG15	23
ISG20	7
ISG20L2	1
ISL1	0
ISL2	0
ISLR	0
ISLR2	1
ISM1	5
ISM1_AS1	0
ISM2	0
ISOC1	1
ISOC2	10
ISPD	0
ISPD_AS1	0
IST1	11
ISX	0
ISY1	0
ISY1_RAB43	0
ISYNA1	2
ITCH	2
ITFG1	2
ITFG1_AS1	0
ITFG2	0
ITFG3	0
ITGA1	3
ITGA10	0
ITGA11	1
ITGA2	1
ITGA2B	0
ITGA3	10
ITGA4	9
ITGA5	12
ITGA6	7
ITGA7	0
ITGA8	0
ITGA9	0
ITGA9_AS1	0
ITGAD	2
ITGAE	0
ITGAL	17
ITGAM	15
ITGAV	2
ITGAX	66
ITGB1	1
ITGB1BP1	0
ITGB1BP2	0
ITGB2	20
ITGB2_AS1	0
ITGB3	0
ITGB3BP	0
ITGB4	16
ITGB5	1
ITGB6	0
ITGB7	0
ITGB8	5
ITGBL1	0
ITIH1	0
ITIH2	1
ITIH3	2
ITIH4	0
ITIH4_AS1	0
ITIH5	0
ITIH6	0
ITK	0
ITLN1	1
ITLN2	0
ITM2A	0
ITM2B	16
ITM2C	1
ITPA	9
ITPK1	5
ITPK1_AS1	1
ITPKA	0
ITPKB	7
ITPKB_IT1	1
ITPKC	5
ITPR1	27
ITPR1_AS1	0
ITPR2	14
ITPR3	12
ITPRIP	17
ITPRIPL1	0
ITPRIPL2	2
ITSN1	10
ITSN2	25
IVD	0
IVL	1
IVNS1ABP	61
IWS1	3
IYD	0
IZUMO1	0
IZUMO1R	0
IZUMO2	2
IZUMO3	0
IZUMO4	1
JADE1	4
JADE2	4
JADE3	0
JAG1	5
JAG2	2
JAGN1	0
JAK1	12
JAK2	6
JAK3	10
JAKMIP1	6
JAKMIP2	0
JAKMIP2_AS1	0
JAKMIP3	40
JAM2	0
JAM3	0
JARID2	10
JARID2_AS1	119
JAZF1	2
JAZF1_AS1	0
JCHAIN	0
JDP2	4
JHDM1D_AS1	4
JKAMP	0
JMJD1C	17
JMJD1C_AS1	0
JMJD4	0
JMJD6	19
JMJD7	0
JMJD7_PLA2G4B	0
JMJD8	5
JMY	4
JOSD1	2
JOSD2	1
JPH1	7
JPH2	3
JPH3	0
JPH4	0
JPX	0
JRK	4
JRKL	0
JRKL_AS1	0
JSRP1	0
JTB	1
JUN	43
JUNB	138
JUND	12
JUP	16
KAAG1	0
KALRN	1
KANK1	8
KANK2	4
KANK3	0
KANK4	0
KANSL1	3
KANSL1_AS1	0
KANSL1L	2
KANSL2	0
KANSL3	6
KANTR	0
KARS	0
KAT2A	3
KAT2B	2
KAT5	2
KAT6A	17
KAT6B	4
KAT7	0
KAT8	6
KATNA1	0
KATNAL1	0
KATNAL2	4
KATNB1	5
KATNBL1	0
KATNBL1P6	0
KAZALD1	2
KAZN	0
KBTBD11	30
KBTBD11_OT1	0
KBTBD12	0
KBTBD13	0
KBTBD2	6
KBTBD3	0
KBTBD4	1
KBTBD6	1
KBTBD7	0
KBTBD8	0
KC6	0
KCCAT198	0
KCCAT211	0
KCCAT333	0
KCMF1	5
KCNA1	0
KCNA10	0
KCNA2	0
KCNA3	2
KCNA4	0
KCNA5	0
KCNA6	3
KCNA7	1
KCNAB1	0
KCNAB1_AS1	0
KCNAB1_AS2	0
KCNAB2	4
KCNAB3	0
KCNB1	0
KCNB2	12
KCNC1	9
KCNC2	0
KCNC3	4
KCNC4	1
KCNC4_AS1	0
KCND1	0
KCND2	0
KCND3	0
KCND3_AS1	0
KCND3_IT1	0
KCNE1	3
KCNE2	0
KCNE3	7
KCNE4	0
KCNE5	2
KCNF1	0
KCNG1	0
KCNG2	27
KCNG3	0
KCNG4	1
KCNH1	0
KCNH2	7
KCNH3	0
KCNH4	0
KCNH5	0
KCNH6	0
KCNH7	0
KCNH8	0
KCNIP1	0
KCNIP2	0
KCNIP2_AS1	0
KCNIP3	2
KCNIP4	0
KCNIP4_IT1	0
KCNJ1	2
KCNJ10	0
KCNJ11	0
KCNJ12	1
KCNJ13	0
KCNJ14	1
KCNJ15	11
KCNJ16	0
KCNJ18	0
KCNJ2	8
KCNJ2_AS1	0
KCNJ3	0
KCNJ4	0
KCNJ5	1
KCNJ6	1
KCNJ8	0
KCNJ9	0
KCNK1	1
KCNK10	0
KCNK12	0
KCNK13	0
KCNK15	2
KCNK16	1
KCNK17	0
KCNK18	2
KCNK2	1
KCNK3	1
KCNK4	2
KCNK5	2
KCNK6	0
KCNK7	0
KCNK9	0
KCNMA1	1
KCNMA1_AS1	0
KCNMA1_AS2	0
KCNMA1_AS3	0
KCNMB1	0
KCNMB2	2
KCNMB2_AS1	0
KCNMB3	0
KCNMB4	2
KCNN1	0
KCNN2	0
KCNN3	1
KCNN4	1
KCNQ1	23
KCNQ1_AS1	0
KCNQ1DN	0
KCNQ1OT1	7
KCNQ2	1
KCNQ3	2
KCNQ4	0
KCNQ5	0
KCNQ5_AS1	0
KCNQ5_IT1	0
KCNRG	0
KCNS1	2
KCNS2	0
KCNS3	0
KCNT1	3
KCNT2	0
KCNU1	0
KCNV1	0
KCNV2	3
KCP	0
KCTD1	8
KCTD10	0
KCTD11	2
KCTD12	1
KCTD13	1
KCTD14	0
KCTD15	2
KCTD16	0
KCTD17	2
KCTD18	0
KCTD19	0
KCTD2	0
KCTD20	0
KCTD21	0
KCTD21_AS1	0
KCTD3	0
KCTD4	0
KCTD5	2
KCTD6	0
KCTD7	0
KCTD8	0
KCTD9	0
KDELC1	1
KDELC2	0
KDELR1	0
KDELR2	3
KDELR3	0
KDF1	0
KDM1A	0
KDM1B	3
KDM2A	19
KDM2B	5
KDM3A	3
KDM3B	364
KDM4A	3
KDM4A_AS1	0
KDM4B	18
KDM4C	6
KDM4D	0
KDM4E	0
KDM5A	7
KDM5B	2
KDM5C	10
KDM5D	2
KDM6A	12
KDM6B	105
KDM7A	11
KDM8	2
KDR	0
KDSR	0
KEAP1	19
KEL	1
KERA	0
KGFLP1	0
KGFLP2	0
KHDC1	1
KHDC1L	0
KHDC3L	1
KHDRBS1	5
KHDRBS2	0
KHDRBS3	0
KHK	3
KHNYN	9
KHSRP	3
KIAA0020	0
KIAA0040	5
KIAA0087	0
KIAA0100	1
KIAA0101	1
KIAA0125	0
KIAA0141	2
KIAA0195	12
KIAA0196	7
KIAA0226	6
KIAA0226L	2
KIAA0232	4
KIAA0319	0
KIAA0319L	2
KIAA0355	0
KIAA0368	5
KIAA0391	2
KIAA0408	0
KIAA0430	9
KIAA0513	9
KIAA0556	4
KIAA0586	0
KIAA0753	0
KIAA0754	2
KIAA0825	0
KIAA0895	0
KIAA0895L	1
KIAA0907	1
KIAA0922	10
KIAA0930	9
KIAA1024	0
KIAA1024L	0
KIAA1033	11
KIAA1107	0
KIAA1109	7
KIAA1143	0
KIAA1147	0
KIAA1161	0
KIAA1191	1
KIAA1210	0
KIAA1211	1
KIAA1211L	19
KIAA1217	10
KIAA1257	0
KIAA1279	2
KIAA1324	1
KIAA1324L	1
KIAA1328	0
KIAA1407	0
KIAA1429	4
KIAA1456	0
KIAA1462	1
KIAA1467	0
KIAA1468	2
KIAA1522	5
KIAA1524	0
KIAA1549	3
KIAA1549L	1
KIAA1551	20
KIAA1586	0
KIAA1614	1
KIAA1644	0
KIAA1656	2
KIAA1671	17
KIAA1683	0
KIAA1715	0
KIAA1755	0
KIAA1804	1
KIAA1841	3
KIAA1875	3
KIAA1919	0
KIAA1958	7
KIAA2012	0
KIAA2013	1
KIAA2018	5
KIAA2022	4
KIAA2026	4
KIDINS220	3
KIF11	2
KIF12	0
KIF13A	2
KIF13B	7
KIF14	1
KIF15	0
KIF16B	1
KIF17	0
KIF18A	0
KIF18B	0
KIF19	6
KIF1A	3
KIF1B	4
KIF1C	5
KIF20A	1
KIF20B	0
KIF21A	6
KIF21B	12
KIF22	4
KIF23	0
KIF24	1
KIF25	0
KIF25_AS1	1
KIF26A	11
KIF26B	1
KIF27	2
KIF2A	3
KIF2B	0
KIF2C	1
KIF3A	2
KIF3B	5
KIF3C	0
KIF4A	0
KIF4B	0
KIF5A	10
KIF5B	8
KIF5C	1
KIF6	0
KIF7	0
KIF9	3
KIF9_AS1	1
KIFAP3	1
KIFC1	1
KIFC2	3
KIFC3	0
KIN	0
KIR2DL1	0
KIR2DL2	0
KIR2DL3	0
KIR2DL4	0
KIR2DL5A	0
KIR2DL5B	0
KIR2DS1	0
KIR2DS2	0
KIR2DS3	0
KIR2DS4	0
KIR2DS5	0
KIR3DL1	0
KIR3DL2	0
KIR3DL3	0
KIR3DS1	0
KIR3DX1	0
KIRREL	2
KIRREL2	3
KIRREL3	8
KIRREL3_AS2	1
KIRREL3_AS3	0
KISS1	0
KISS1R	3
KIT	0
KITLG	0
KIZ	1
KIZ_AS1	0
KL	0
KLB	4
KLC1	11
KLC2	6
KLC3	1
KLC4	1
KLF1	0
KLF10	8
KLF11	4
KLF12	5
KLF13	12
KLF14	1
KLF15	156
KLF16	0
KLF17	0
KLF2	12
KLF3	2
KLF3_AS1	0
KLF4	14
KLF5	6
KLF6	11
KLF7	2
KLF8	0
KLF9	0
KLHDC1	0
KLHDC10	2
KLHDC2	1
KLHDC3	1
KLHDC4	1
KLHDC7A	2
KLHDC7B	0
KLHDC8A	0
KLHDC8B	1
KLHDC9	0
KLHL1	1
KLHL10	0
KLHL11	0
KLHL12	0
KLHL13	1
KLHL14	0
KLHL15	0
KLHL17	8
KLHL18	34
KLHL2	4
KLHL20	0
KLHL21	6
KLHL22	1
KLHL23	0
KLHL24	0
KLHL25	0
KLHL26	3
KLHL28	3
KLHL29	5
KLHL3	0
KLHL30	0
KLHL31	2
KLHL32	0
KLHL33	2
KLHL34	4
KLHL35	7
KLHL36	0
KLHL38	1
KLHL4	0
KLHL40	0
KLHL41	0
KLHL42	2
KLHL5	0
KLHL6	5
KLHL6_AS1	0
KLHL7	8
KLHL7_AS1	0
KLHL8	0
KLHL9	0
KLK1	0
KLK10	3
KLK11	2
KLK12	0
KLK13	0
KLK14	0
KLK15	0
KLK2	0
KLK3	0
KLK4	0
KLK5	3
KLK6	0
KLK7	0
KLK8	2
KLK9	0
KLKB1	0
KLKP1	0
KLLN	0
KLRAP1	0
KLRB1	0
KLRC1	0
KLRC2	0
KLRC3	0
KLRC4	0
KLRC4_KLRK1	0
KLRD1	0
KLRF1	0
KLRF2	0
KLRG1	0
KLRG2	0
KLRK1	0
KMO	0
KMT2A	3
KMT2B	10
KMT2C	28
KMT2D	28
KMT2E	21
KMT2E_AS1	9
KNCN	1
KNDC1	8
KNG1	0
KNOP1	1
KNSTRN	1
KNTC1	2
KPNA1	3
KPNA2	0
KPNA3	2
KPNA4	6
KPNA5	1
KPNA6	0
KPNA7	0
KPNB1	20
KPRP	0
KPTN	3
KRAS	0
KRBA1	7
KRBA2	0
KRBOX1	0
KRBOX1_AS1	0
KRBOX4	0
KRCC1	2
KREMEN1	7
KREMEN2	2
KRI1	6
KRIT1	32
KRR1	1
KRT1	0
KRT10	2
KRT12	0
KRT13	3
KRT14	1
KRT15	0
KRT16	1
KRT16P1	0
KRT16P2	0
KRT16P3	0
KRT17	20
KRT17P5	0
KRT18	9
KRT18P55	0
KRT19	57
KRT19P2	0
KRT2	1
KRT20	0
KRT222	0
KRT23	1
KRT24	2
KRT25	0
KRT26	0
KRT27	0
KRT28	0
KRT3	0
KRT31	0
KRT32	0
KRT33A	0
KRT33B	1
KRT34	0
KRT35	0
KRT36	1
KRT37	0
KRT38	0
KRT39	0
KRT4	5
KRT40	0
KRT42P	0
KRT5	27
KRT6A	4
KRT6B	0
KRT6C	0
KRT7	57
KRT71	0
KRT72	0
KRT73	0
KRT73_AS1	0
KRT74	0
KRT75	0
KRT76	1
KRT77	1
KRT78	0
KRT79	0
KRT8	13
KRT80	0
KRT81	0
KRT82	0
KRT83	0
KRT84	0
KRT85	0
KRT86	0
KRT8P41	0
KRT9	0
KRTAP1_1	0
KRTAP1_3	0
KRTAP1_4	0
KRTAP1_5	0
KRTAP10_1	0
KRTAP10_10	0
KRTAP10_11	0
KRTAP10_12	0
KRTAP10_2	0
KRTAP10_3	0
KRTAP10_4	0
KRTAP10_5	0
KRTAP10_6	0
KRTAP10_7	1
KRTAP10_8	0
KRTAP10_9	0
KRTAP11_1	0
KRTAP12_1	0
KRTAP12_2	0
KRTAP12_3	0
KRTAP12_4	0
KRTAP13_1	0
KRTAP13_2	0
KRTAP13_3	0
KRTAP13_4	0
KRTAP15_1	0
KRTAP16_1	2
KRTAP17_1	0
KRTAP19_1	0
KRTAP19_2	0
KRTAP19_3	0
KRTAP19_4	0
KRTAP19_5	0
KRTAP19_6	0
KRTAP19_7	0
KRTAP19_8	0
KRTAP2_1	0
KRTAP2_2	0
KRTAP2_3	0
KRTAP2_4	0
KRTAP20_1	0
KRTAP20_2	0
KRTAP20_3	0
KRTAP20_4	0
KRTAP21_1	0
KRTAP21_2	0
KRTAP21_3	0
KRTAP22_1	0
KRTAP22_2	0
KRTAP23_1	0
KRTAP24_1	0
KRTAP25_1	0
KRTAP26_1	0
KRTAP27_1	0
KRTAP29_1	0
KRTAP3_1	0
KRTAP3_2	0
KRTAP3_3	0
KRTAP4_1	0
KRTAP4_11	0
KRTAP4_12	0
KRTAP4_2	0
KRTAP4_3	0
KRTAP4_4	0
KRTAP4_5	0
KRTAP4_6	0
KRTAP4_7	0
KRTAP4_8	0
KRTAP4_9	0
KRTAP5_1	0
KRTAP5_10	0
KRTAP5_11	0
KRTAP5_2	0
KRTAP5_3	0
KRTAP5_4	0
KRTAP5_5	0
KRTAP5_6	0
KRTAP5_7	0
KRTAP5_8	0
KRTAP5_9	0
KRTAP5_AS1	0
KRTAP6_1	0
KRTAP6_2	0
KRTAP6_3	0
KRTAP7_1	0
KRTAP8_1	0
KRTAP9_1	0
KRTAP9_2	0
KRTAP9_3	0
KRTAP9_4	0
KRTAP9_6	0
KRTAP9_7	0
KRTAP9_8	0
KRTAP9_9	0
KRTCAP2	1
KRTCAP3	0
KRTDAP	0
KSR1	31
KSR2	4
KTI12	0
KTN1	6
KTN1_AS1	0
KU_MEL_3	0
KXD1	0
KY	1
KYNU	14
L1CAM	20
L1TD1	0
L2HGDH	0
L3HYPDH	0
L3MBTL1	6
L3MBTL2	1
L3MBTL3	0
L3MBTL4	0
L3MBTL4_AS1	0
LACAT8	0
LACC1	0
LACE1	0
LACRT	0
LACTB	3
LACTB2	0
LACTB2_AS1	0
LACTBL1	0
LAD1	1
LAG3	2
LAGE3	1
LAIR1	4
LAIR2	0
LALBA	0
LAMA1	6
LAMA2	2
LAMA3	2
LAMA4	0
LAMA5	15
LAMA5_AS1	0
LAMB1	0
LAMB2	3
LAMB2P1	1
LAMB3	13
LAMB4	1
LAMC1	6
LAMC2	5
LAMC3	0
LAMP1	8
LAMP2	1
LAMP3	0
LAMP5	0
LAMP5_AS1	0
LAMTOR1	0
LAMTOR2	1
LAMTOR3	1
LAMTOR4	1
LAMTOR5	2
LAMTOR5_AS1	0
LANCL1	0
LANCL1_AS1	0
LANCL2	1
LANCL3	0
LAP3	4
LAPTM4A	1
LAPTM4B	3
LAPTM5	27
LARGE	1
LARGE_AS1	0
LARP1	17
LARP1B	1
LARP4	1
LARP4B	2
LARP6	8
LARP7	5
LARS	0
LARS2	1
LARS2_AS1	0
LAS1L	1
LASP1	20
LAT	0
LAT2	8
LATS1	1
LATS2	2
LAX1	4
LAYN	1
LBH	0
LBHD1	0
LBP	2
LBR	0
LBX1	1
LBX1_AS1	2
LBX2	0
LBX2_AS1	0
LCA10	3
LCA5	1
LCA5L	2
LCAL1	0
LCAT	0
LCE1A	17
LCE1B	0
LCE1C	0
LCE1D	0
LCE1E	0
LCE1F	0
LCE2A	0
LCE2B	0
LCE2C	0
LCE2D	0
LCE3A	0
LCE3B	0
LCE3C	0
LCE3D	0
LCE3E	0
LCE4A	0
LCE5A	0
LCE6A	0
LCK	1
LCLAT1	0
LCMT1	0
LCMT1_AS1	0
LCMT1_AS2	2
LCMT2	0
LCN1	0
LCN10	0
LCN12	0
LCN15	0
LCN2	65
LCN6	0
LCN8	0
LCN9	0
LCNL1	0
LCOR	3
LCORL	2
LCP1	52
LCP2	73
LCT	2
LCTL	1
LDAH	0
LDB1	2
LDB2	0
LDB3	1
LDHA	6
LDHAL6A	0
LDHAL6B	0
LDHB	5
LDHC	0
LDHD	0
LDLR	6
LDLRAD1	2
LDLRAD2	0
LDLRAD3	0
LDLRAD4	0
LDLRAD4_AS1	0
LDLRAP1	0
LDOC1	2
LDOC1L	0
LEAP2	0
LECT1	0
LECT2	0
LEF1	4
LEF1_AS1	0
LEFTY1	0
LEFTY2	0
LEKR1	0
LELP1	0
LEMD1	0
LEMD1_AS1	1
LEMD2	0
LEMD3	2
LENEP	0
LENG1	2
LENG8	6
LENG8_AS1	0
LENG9	0
LEO1	0
LEP	0
LEPR	0
LEPROT	1
LEPROTL1	0
LETM1	5
LETM2	0
LETMD1	0
LEUTX	0
LFNG	0
LGALS1	0
LGALS12	3
LGALS13	0
LGALS14	0
LGALS16	0
LGALS17A	0
LGALS2	0
LGALS3	16
LGALS3BP	7
LGALS4	0
LGALS7	0
LGALS7B	0
LGALS8	1
LGALS8_AS1	1
LGALS9	14
LGALS9B	0
LGALS9C	0
LGALSL	13
LGI1	0
LGI2	2
LGI3	1
LGI4	0
LGMN	2
LGR4	0
LGR5	0
LGR6	2
LGSN	0
LHB	0
LHCGR	0
LHFP	12
LHFPL1	0
LHFPL2	5
LHFPL3	0
LHFPL3_AS1	1
LHFPL3_AS2	7
LHFPL4	0
LHFPL5	0
LHPP	1
LHX1	0
LHX2	1
LHX3	1
LHX4	1
LHX4_AS1	0
LHX5	0
LHX5_AS1	0
LHX6	0
LHX8	4
LHX9	2
LIAS	0
LIF	2
LIFR	2
LIFR_AS1	0
LIG1	8
LIG3	3
LIG4	1
LILRA1	0
LILRA2	0
LILRA3	0
LILRA4	0
LILRA5	1
LILRA6	3
LILRB1	0
LILRB2	7
LILRB3	8
LILRB4	2
LILRB5	0
LILRP2	6
LIM2	0
LIMA1	5
LIMCH1	2
LIMD1	21
LIMD1_AS1	0
LIMD2	6
LIME1	0
LIMK1	3
LIMK2	62
LIMS1	11
LIMS2	1
LIMS3	0
LIMS3_LOC440895	1
LIMS3L	0
LIN28A	0
LIN28B	0
LIN37	1
LIN52	0
LIN54	2
LIN7A	1
LIN7B	0
LIN7C	2
LIN9	0
LINC_PINT	0
LINC_ROR	1
LINC00028	0
LINC00029	1
LINC00032	1
LINC00051	0
LINC00052	0
LINC00092	0
LINC00094	0
LINC00102	0
LINC00106	0
LINC00111	0
LINC00112	0
LINC00113	0
LINC00114	0
LINC00115	0
LINC00116	0
LINC00152	2
LINC00158	0
LINC00159	0
LINC00160	0
LINC00161	0
LINC00162	0
LINC00163	1
LINC00167	0
LINC00173	0
LINC00174	7
LINC00176	1
LINC00184	38
LINC00189	1
LINC00200	0
LINC00202_1	0
LINC00202_2	0
LINC00207	0
