	gene_id_FLU_30_S39_
BBOX1_AS1	0
BBS1	93
BBS10	199
BBS12	33
BBS2	229
BBS4	125
BBS5	5
BBS7	83
BBS9	242
BBX	2319
BCAM	6
BCAN	0
BCAP29	245
BCAP31	873
BCAR1	0
BCAR3	5
BCAR4	0
BCAS1	2
BCAS2	292
BCAS3	533
BCAS4	21
BCAT1	548
BCAT2	16
BCCIP	164
BCDIN3D	31
BCDIN3D_AS1	7
BCHE	0
BCKDHA	333
BCKDHB	29
BCKDK	407
BCL10	1092
BCL11A	192
BCL11B	625
BCL2	562
BCL2A1	6027
BCL2L1	2088
BCL2L10	1
BCL2L11	1648
BCL2L12	14
BCL2L13	819
BCL2L14	5
BCL2L15	12
BCL2L2	72
BCL2L2_PABPN1	0
BCL3	444
BCL6	10025
BCL6B	0
BCL7A	33
BCL7B	159
BCL7C	34
BCL9	98
BCL9L	172
BCLAF1	4157
BCO1	0
BCO2	14
BCOR	476
BCORL1	239
BCORP1	0
BCR	581
BCRP2	0
BCRP3	1
BCS1L	38
BCYRN1	0
BDH1	24
BDH2	47
BDKRB1	0
BDKRB2	0
BDNF	2
BDNF_AS	2
BDP1	1210
BEAN1	57
BEAN1_AS1	9
BECN1	802
BECN2	0
BEGAIN	8
BEND2	62
BEND3	19
BEND3P3	23
BEND4	22
BEND5	5
BEND6	4
BEND7	48
BEST1	1387
BEST2	1
BEST3	14
BEST4	4
BET1	104
BET1L	238
BEX1	4
BEX2	33
BEX4	81
BEX5	11
BFAR	268
BFSP1	6
BFSP2	0
BGLAP	0
BGLT3	0
BGN	0
BHLHA15	0
BHLHA9	0
BHLHB9	15
BHLHE22	0
BHLHE23	0
BHLHE40	681
BHLHE40_AS1	7
BHLHE41	12
BHMG1	0
BHMT	1
BHMT2	0
BICC1	3
BICD1	30
BICD2	3046
BID	2717
BIK	25
BIN1	118
BIN2	7237
BIN3	408
BIN3_IT1	42
BIRC2	4060
BIRC3	1688
BIRC5	6
BIRC6	5697
BIRC6_AS2	10
BIRC7	0
BIRC8	0
BISPR	197
BIVM	23
BIVM_ERCC5	0
BLACAT1	0
BLACE	0
BLCAP	231
BLID	0
BLK	79
BLM	121
BLMH	176
BLNK	24
BLOC1S1	21
BLOC1S1_RDH5	0
BLOC1S2	1051
BLOC1S3	96
BLOC1S4	63
BLOC1S5	0
BLOC1S5_TXNDC5	0
BLOC1S6	2468
BLVRA	444
BLVRB	1533
BLZF1	432
BMF	618
BMI1	4
BMP1	26
BMP10	1
BMP15	0
BMP2	23
BMP2K	1742
BMP3	0
BMP4	0
BMP5	0
BMP6	65
BMP7	0
BMP7_AS1	0
BMP8A	26
BMP8B	9
BMPER	1
BMPR1A	28
BMPR1B	1
BMPR1B_AS1	0
BMPR2	762
BMS1	287
BMS1P17	0
BMS1P18	0
BMS1P20	99
BMS1P21	0
BMS1P4	57
BMS1P5	137
BMS1P6	119
BMX	505
BNC1	0
BNC2	11
BNIP1	26
BNIP2	4040
BNIP3	97
BNIP3L	23150
BNIPL	19
BOC	1
BOD1	65
BOD1L1	9291
BOD1L2	0
BOK	1
BOK_AS1	0
BOLA1	26
BOLA2	0
BOLA2B	0
BOLA3	37
BOLA3_AS1	45
BOLL	2
BOP1	36
BORA	155
BPESC1	0
BPGM	2666
BPHL	21
BPI	56
BPIFA1	0
BPIFA2	0
BPIFA3	0
BPIFA4P	0
BPIFB1	0
BPIFB2	0
BPIFB3	0
BPIFB4	0
BPIFB6	0
BPIFC	0
BPNT1	176
BPTF	5074
BPY2	0
BPY2B	0
BPY2C	0
BRAF	898
BRAP	1061
BRAT1	494
BRCA1	620
BRCA2	339
BRCAT107	0
BRCAT54	1
BRCC3	314
BRD1	430
BRD2	2586
BRD3	394
BRD4	1369
BRD7	895
BRD7P3	56
BRD8	654
BRD9	216
BRDT	0
BRDTP1	0
BRE	472
BRE_AS1	41
BREA2	2
BRF1	98
BRF2	109
BRI3	666
BRI3BP	23
BRICD5	5
BRINP1	0
BRINP2	0
BRINP3	0
BRIP1	429
BRIX1	188
BRK1	734
BRMS1	411
BRMS1L	23
BROX	2588
BRPF1	475
BRPF3	411
BRS3	0
BRSK1	2
BRSK2	2
BRWD1	3162
BRWD1_AS1	2
BRWD1_IT2	1
BRWD3	4549
BSCL2	1
BSDC1	786
BSG	3527
BSN	9
BSN_AS2	0
BSND	0
BSPH1	0
BSPRY	5
BST1	1961
BST2	432
BSX	0
BTAF1	1795
BTBD1	736
BTBD10	688
BTBD11	65
BTBD16	0
BTBD17	0
BTBD18	27
BTBD19	18
BTBD2	275
BTBD3	55
BTBD6	106
BTBD7	835
BTBD8	45
BTBD9	445
BTC	0
BTD	95
BTF3	2865
BTF3L4	485
BTF3P11	0
BTG1	6208
BTG2	3750
BTG3	46
BTG4	0
BTK	1721
BTLA	234
BTN1A1	9
BTN2A1	1130
BTN2A2	235
BTN2A3P	54
BTN3A1	3214
BTN3A2	2165
BTN3A3	717
BTNL10	5
BTNL2	6
BTNL3	69
BTNL8	493
BTNL9	1
BTRC	284
BUB1	101
BUB1B	96
BUB3	545
BUD13	201
BUD31	503
BVES	0
BVES_AS1	0
BYSL	42
BZRAP1	167
BZRAP1_AS1	118
BZW1	1937
BZW2	159
C10orf10	29
C10orf105	366
C10orf107	0
C10orf11	54
C10orf111	1
C10orf113	0
C10orf12	812
C10orf120	0
C10orf126	0
C10orf128	100
C10orf131	42
C10orf142	0
C10orf2	20
C10orf25	28
C10orf32	163
C10orf32_ASMT	0
C10orf35	8
C10orf53	0
C10orf54	8904
C10orf55	1
C10orf62	0
C10orf67	1
C10orf71	0
C10orf71_AS1	0
C10orf76	392
C10orf82	1
C10orf88	41
C10orf90	0
C10orf91	0
C10orf95	4
C10orf99	1
C11orf1	16
C11orf16	0
C11orf21	427
C11orf24	49
C11orf30	917
C11orf31	292
C11orf39	0
C11orf40	0
C11orf42	9
C11orf44	0
C11orf45	3
C11orf49	54
C11orf52	0
C11orf53	0
C11orf54	522
C11orf57	322
C11orf58	1526
C11orf63	28
C11orf65	17
C11orf68	114
C11orf70	0
C11orf71	125
C11orf72	0
C11orf73	123
C11orf74	40
C11orf80	33
C11orf84	17
C11orf85	0
C11orf86	0
C11orf87	0
C11orf88	0
C11orf91	3
C11orf94	1
C11orf95	34
C11orf96	2
C11orf97	0
C11orf98	1
C12orf10	128
C12orf29	135
C12orf4	334
C12orf40	3
C12orf42	18
C12orf43	79
C12orf45	30
C12orf49	348
C12orf50	0
C12orf54	0
C12orf56	0
C12orf57	87
C12orf60	5
C12orf65	87
C12orf66	51
C12orf71	0
C12orf73	15
C12orf74	1
C12orf75	122
C12orf76	109
C12orf77	0
C12orf79	14
C12orf80	0
C14orf1	42
C14orf105	3
C14orf119	401
C14orf132	12
C14orf142	84
C14orf159	1663
C14orf166	534
C14orf169	95
C14orf177	0
C14orf178	16
C14orf180	0
C14orf2	602
C14orf28	78
C14orf37	3
C14orf39	0
C14orf79	9
C14orf80	17
C14orf93	170
C15orf26	8
C15orf27	6
C15orf32	0
C15orf38_AP3S2	0
C15orf39	1949
C15orf40	72
C15orf41	22
C15orf43	5
C15orf48	5
C15orf52	15
C15orf53	0
C15orf54	9
C15orf56	0
C15orf57	220
C15orf59	0
C15orf59_AS1	0
C15orf61	5
C15orf62	9
C15orf65	2
C16orf13	26
C16orf45	50
C16orf46	5
C16orf47	0
C16orf52	138
C16orf54	3059
C16orf58	105
C16orf59	0
C16orf62	441
C16orf70	255
C16orf71	7
C16orf72	4077
C16orf74	23
C16orf78	0
C16orf82	0
C16orf86	32
C16orf87	114
C16orf89	0
C16orf90	1
C16orf91	38
C16orf92	0
C16orf93	3
C16orf95	1
C16orf96	3
C16orf97	0
C17orf100	8
C17orf102	0
C17orf104	9
C17orf105	0
C17orf107	132
C17orf112	0
C17orf47	0
C17orf49	0
C17orf50	0
C17orf51	21
C17orf53	11
C17orf58	29
C17orf59	133
C17orf62	1540
C17orf64	0
C17orf67	15
C17orf74	0
C17orf75	84
C17orf77	9
C17orf78	4
C17orf80	240
C17orf82	2
C17orf85	955
C17orf89	28
C17orf96	5
C17orf97	28
C17orf98	2
C17orf99	5
C18orf21	213
C18orf25	1556
C18orf32	0
C18orf42	0
C18orf54	54
C18orf61	5
C18orf63	0
C18orf65	7
C18orf8	600
C19orf12	134
C19orf18	2
C19orf24	20
C19orf25	78
C19orf33	0
C19orf35	176
C19orf38	1330
C19orf43	206
C19orf44	11
C19orf45	1
C19orf47	47
C19orf48	32
C19orf52	47
C19orf53	101
C19orf54	51
C19orf57	2
C19orf60	85
C19orf66	180
C19orf67	5
C19orf68	12
C19orf70	65
C19orf71	20
C19orf73	1
C19orf80	0
C19orf81	0
C19orf84	3
C1D	242
C1GALT1	1724
C1GALT1C1	489
C1GALT1C1L	0
C1QA	138
C1QB	168
C1QBP	185
C1QC	44
C1QL1	0
C1QL2	0
C1QL3	10
C1QL4	0
C1QTNF1	0
C1QTNF1_AS1	0
C1QTNF2	0
C1QTNF3	18
C1QTNF3_AMACR	1
C1QTNF4	0
C1QTNF5	0
C1QTNF6	11
C1QTNF7	48
C1QTNF8	0
C1QTNF9	1
C1QTNF9B	0
C1QTNF9B_AS1	1
C1R	26
C1RL	1480
C1RL_AS1	403
C1S	0
C1orf100	5
C1orf101	22
C1orf105	71
C1orf106	0
C1orf109	47
C1orf110	0
C1orf111	2
C1orf112	209
C1orf115	30
C1orf116	29
C1orf122	46
C1orf123	151
C1orf127	2
C1orf131	133
C1orf137	0
C1orf140	0
C1orf141	0
C1orf145	5
C1orf146	1
C1orf158	0
C1orf159	18
C1orf162	1490
C1orf167	1
C1orf168	0
C1orf174	188
C1orf177	4
C1orf185	0
C1orf186	14
C1orf189	3
C1orf194	6
C1orf195	0
C1orf198	77
C1orf204	8
C1orf21	128
C1orf210	0
C1orf216	48
C1orf220	8
C1orf226	14
C1orf228	59
C1orf229	0
C1orf233	8
C1orf234	0
C1orf27	393
C1orf35	40
C1orf43	873
C1orf50	75
C1orf52	293
C1orf53	0
C1orf54	10
C1orf56	85
C1orf61	4
C1orf64	0
C1orf68	0
C1orf74	91
C1orf87	0
C1orf94	0
C1orf95	5
C2	110
C2_AS1	0
C20orf141	0
C20orf144	0
C20orf166_AS1	0
C20orf173	1
C20orf194	163
C20orf195	5
C20orf196	70
C20orf197	51
C20orf202	0
C20orf203	0
C20orf24	109
C20orf27	66
C20orf62	0
C20orf78	0
C20orf85	0
C20orf96	7
C21orf140	0
C21orf2	32
C21orf33	49
C21orf58	13
C21orf59	118
C21orf62	12
C21orf62_AS1	7
C21orf91	996
C21orf91_OT1	4
C22orf15	3
C22orf23	29
C22orf24	1
C22orf29	99
C22orf31	0
C22orf34	40
C22orf39	167
C22orf42	0
C22orf46	34
C2CD2	97
C2CD2L	171
C2CD3	785
C2CD4A	0
C2CD4B	0
C2CD4C	0
C2CD4D	0
C2CD5	919
C2orf15	5
C2orf16	8
C2orf27A	12
C2orf27B	0
C2orf40	3
C2orf42	72
C2orf44	88
C2orf47	50
C2orf48	1
C2orf49	387
C2orf50	1
C2orf54	0
C2orf57	0
C2orf61	20
C2orf66	0
C2orf68	718
C2orf69	329
C2orf70	0
C2orf71	0
C2orf72	0
C2orf73	0
C2orf74	34
C2orf76	67
C2orf78	0
C2orf80	0
C2orf81	16
C2orf82	0
C2orf83	0
C2orf88	642
C2orf91	0
C3	20
C3AR1	1033
C3P1	0
C3orf14	5
C3orf17	524
C3orf18	30
C3orf20	29
C3orf22	4
C3orf30	0
C3orf33	28
C3orf35	29
C3orf36	0
C3orf38	734
C3orf49	5
C3orf52	0
C3orf56	0
C3orf58	929
C3orf62	772
C3orf67	0
C3orf67_AS1	0
C3orf70	10
C3orf79	0
C3orf80	0
C3orf84	1
C4A	0
C4B	0
C4BPA	72
C4BPB	0
C4B_2	0
C4orf17	0
C4orf19	21
C4orf22	1
C4orf26	0
C4orf27	129
C4orf29	383
C4orf3	3572
C4orf32	218
C4orf33	211
C4orf36	0
C4orf45	7
C4orf46	29
C4orf47	4
C4orf48	5
C4orf51	0
C5	321
C5AR1	8209
C5AR2	568
C5orf15	445
C5orf17	10
C5orf22	270
C5orf24	271
C5orf28	54
C5orf30	56
C5orf34	24
C5orf38	0
C5orf42	481
C5orf45	23
C5orf46	0
C5orf47	10
C5orf49	0
C5orf51	427
C5orf52	0
C5orf56	347
C5orf58	308
C5orf60	0
C5orf63	53
C5orf64	0
C5orf66	292
C5orf66_AS1	0
C5orf66_AS2	0
C5orf67	25
C6	0
C6orf1	68
C6orf10	6
C6orf106	1130
C6orf118	0
C6orf120	504
C6orf132	0
C6orf136	64
C6orf141	0
C6orf15	0
C6orf163	94
C6orf165	3
C6orf201	5
C6orf203	40
C6orf222	3
C6orf223	1
C6orf226	13
C6orf229	98
C6orf25	126
C6orf47	348
C6orf48	267
C6orf52	1
C6orf58	0
C6orf62	3909
C6orf7	0
C6orf89	1574
C6orf99	2
C7	0
C7orf13	6
C7orf25	220
C7orf26	226
C7orf31	92
C7orf33	0
C7orf34	4
C7orf43	267
C7orf49	797
C7orf50	75
C7orf55	4
C7orf55_LUC7L2	0
C7orf57	0
C7orf60	997
C7orf61	7
C7orf62	0
C7orf65	0
C7orf66	0
C7orf69	0
C7orf71	9
C7orf72	0
C7orf73	909
C7orf76	0
C7orf77	0
C8A	0
C8B	0
C8G	2
C8orf22	0
C8orf31	0
C8orf33	111
C8orf34	0
C8orf34_AS1	0
C8orf37	27
C8orf37_AS1	2
C8orf4	0
C8orf44	27
C8orf44_SGK3	0
C8orf46	3
C8orf48	0
C8orf49	0
C8orf58	71
C8orf59	241
C8orf74	0
C8orf76	29
C8orf82	31
C8orf86	0
C8orf87	0
C8orf88	26
C8orf89	0
C9	0
C9orf106	21
C9orf114	90
C9orf116	0
C9orf117	2
C9orf129	0
C9orf131	75
C9orf135	0
C9orf135_AS1	0
C9orf139	103
C9orf142	118
C9orf152	2
C9orf153	9
C9orf156	225
C9orf16	51
C9orf163	3
C9orf170	0
C9orf171	0
C9orf172	3
C9orf173	1
C9orf173_AS1	0
C9orf24	0
C9orf3	70
C9orf40	90
C9orf41_AS1	8
C9orf43	3
C9orf47	35
C9orf50	0
C9orf57	0
C9orf62	0
C9orf64	99
C9orf66	169
C9orf69	207
C9orf72	4672
C9orf78	1552
C9orf84	1373
C9orf85	62
C9orf89	222
C9orf9	4
C9orf91	265
C9orf92	0
CA1	2457
CA10	1
CA11	2
CA12	12
CA13	29
CA14	38
CA2	453
CA3	16
CA3_AS1	22
CA4	463
CA5A	0
CA5B	257
CA5BP1	32
CA6	10
CA7	0
CA8	7
CA9	0
CAAP1	126
CAB39	6566
CAB39L	126
CABIN1	630
CABLES1	3
CABLES2	60
CABP1	0
CABP2	0
CABP4	7
CABP5	8
CABP7	4
CABS1	0
CABYR	12
CACFD1	32
CACHD1	10
CACNA1A	37
CACNA1B	0
CACNA1C	12
CACNA1C_AS1	2
CACNA1C_AS2	3
CACNA1C_AS4	0
CACNA1C_IT2	0
CACNA1C_IT3	0
CACNA1D	23
CACNA1E	1532
CACNA1F	6
CACNA1G	0
CACNA1G_AS1	0
CACNA1H	2
CACNA1I	76
CACNA1S	0
CACNA2D1	2
CACNA2D2	38
CACNA2D3	23
CACNA2D3_AS1	0
CACNA2D4	86
CACNB1	22
CACNB2	31
CACNB3	5
CACNB4	59
CACNG1	4
CACNG2	0
CACNG3	2
CACNG4	0
CACNG5	0
CACNG6	4
CACNG7	0
CACNG8	3
CACTIN	48
CACTIN_AS1	1
CACUL1	2641
CACYBP	503
CAD	206
CADM1	4
CADM2	1
CADM2_AS2	0
CADM3	0
CADM3_AS1	0
CADM4	54
CADPS	0
CADPS2	0
CAGE1	4
CAHM	9
CALB1	36
CALB2	0
CALCA	1
CALCB	0
CALCOCO1	1615
CALCOCO2	2225
CALCR	1
CALCRL	80
CALD1	35
CALHM1	1
CALHM2	137
CALHM3	0
CALM1	4411
CALM2	7773
CALM3	1494
CALML3	0
CALML3_AS1	0
CALML4	869
CALML5	0
CALML6	0
CALN1	0
CALR	1007
CALR3	0
CALU	351
CALY	1
CAMK1	133
CAMK1D	2118
CAMK1G	0
CAMK2A	0
CAMK2B	0
CAMK2D	505
CAMK2G	1528
CAMK2N1	9
CAMK2N2	0
CAMK4	156
CAMKK1	274
CAMKK2	3148
CAMKMT	41
CAMKV	0
CAMLG	413
CAMP	118
CAMSAP1	324
CAMSAP2	64
CAMSAP3	0
CAMTA1	169
CAMTA2	291
CAND1	826
CAND1.11	8
CAND2	17
CANT1	1199
CANX	4619
CAP1	15804
CAP2	0
CAPG	801
CAPN1	1075
CAPN10	118
CAPN10_AS1	40
CAPN11	1
CAPN12	9
CAPN13	4
CAPN14	10
CAPN15	142
CAPN2	2427
CAPN3	278
CAPN5	84
CAPN6	0
CAPN7	755
CAPN8	1
CAPN9	0
CAPNS1	965
CAPNS2	50
CAPRIN1	2748
CAPRIN2	424
CAPS	21
CAPS2	66
CAPSL	0
CAPZA1	10631
CAPZA2	7284
CAPZA3	0
CAPZB	2930
CARD10	0
CARD11	268
CARD14	44
CARD16	2606
CARD17	86
CARD18	0
CARD6	1446
CARD8	4743
CARD8_AS1	891
CARD9	196
CARF	221
CARHSP1	281
CARKD	165
CARM1	459
CARNMT1	259
CARNS1	16
CARS	804
CARS2	614
CARTPT	0
CASC1	26
CASC10	0
CASC11	0
CASC15	6
CASC16	0
CASC17	0
CASC18	0
CASC19	1
CASC2	1
CASC20	0
CASC21	4
CASC23	0
CASC3	3001
CASC4	3750
CASC5	643
CASC6	0
CASC8	22
CASC9	0
CASD1	221
CASK	237
CASKIN1	0
CASKIN2	2
CASP1	5454
CASP10	895
CASP12	3
CASP14	0
CASP16P	3
CASP1P2	9
CASP2	867
CASP3	695
CASP4	7771
CASP5	1721
CASP6	84
CASP7	216
CASP8	5149
CASP8AP2	1014
CASP9	263
CASQ1	8
CASQ2	0
CASR	2
CASS4	580
CAST	7185
CASZ1	118
CAT	2251
CATIP	12
CATIP_AS1	18
CATIP_AS2	4
CATSPER1	67
CATSPER2	11
CATSPER2P1	0
CATSPER3	17
CATSPER4	0
CATSPERB	14
CATSPERD	1
CATSPERG	25
CAV1	2
CAV2	20
CAV3	0
CBARP	0
CBFA2T2	341
CBFA2T3	213
CBFB	826
CBL	4038
CBLB	292
CBLC	0
CBLL1	729
CBLN1	0
CBLN2	0
CBLN3	2
CBLN4	0
CBR1	140
CBR3	8
CBR3_AS1	11
CBR4	388
CBS	2
CBWD1	153
CBWD2	224
CBWD3	30
CBWD5	114
CBWD6	39
CBX1	484
CBX2	1
CBX3	1752
CBX3P2	41
CBX4	294
CBX5	594
CBX6	469
CBX7	363
CBX8	18
CBY1	28
CBY3	3
CC2D1A	264
CC2D1B	359
CC2D2A	874
CC2D2B	65
CCAR1	1172
CCAR2	553
CCAT1	2
CCAT2	6
CCBE1	0
CCBL1	55
CCBL2	568
CCDC101	215
CCDC102A	29
CCDC102B	9
CCDC103	3
CCDC105	0
CCDC106	7
CCDC107	2
CCDC108	0
CCDC109B	375
CCDC110	1
CCDC112	176
CCDC113	2
CCDC114	2
CCDC115	236
CCDC116	2
CCDC117	588
CCDC12	156
CCDC120	20
CCDC121	46
CCDC122	14
CCDC124	86
CCDC125	896
CCDC126	922
CCDC127	65
CCDC129	0
CCDC13	45
CCDC13_AS1	0
CCDC130	135
CCDC134	87
CCDC136	32
CCDC137	89
CCDC138	100
CCDC14	474
CCDC140	0
CCDC141	62
CCDC142	101
CCDC144A	5
CCDC144B	54
CCDC144CP	64
CCDC144NL	1
CCDC144NL_AS1	0
CCDC146	355
CCDC148	8
CCDC148_AS1	0
CCDC149	151
CCDC15	147
CCDC150	28
CCDC151	3
CCDC152	17
CCDC153	11
CCDC154	5
CCDC155	0
CCDC157	9
CCDC158	2
CCDC159	158
CCDC160	0
CCDC162P	0
CCDC163P	11
CCDC166	0
CCDC167	16
CCDC168	3
CCDC169	0
CCDC169_SOHLH2	0
CCDC17	108
CCDC170	565
CCDC171	56
CCDC172	0
CCDC173	7
CCDC174	469
CCDC175	38
CCDC176	476
CCDC177	0
CCDC178	0
CCDC179	0
CCDC18	1513
CCDC180	0
CCDC181	21
CCDC182	0
CCDC183	10
CCDC183_AS1	5
CCDC184	0
CCDC185	0
CCDC186	2014
CCDC22	165
CCDC24	23
CCDC25	179
CCDC26	1
CCDC27	1
CCDC28A	494
CCDC28B	58
CCDC3	4
CCDC30	67
CCDC33	0
CCDC34	10
CCDC36	60
CCDC37	7
CCDC37_AS1	0
CCDC38	4
CCDC39	89
CCDC40	0
CCDC42	4
CCDC42B	0
CCDC43	175
CCDC47	1127
CCDC50	405
CCDC51	25
CCDC53	305
CCDC54	1
CCDC57	127
CCDC58	41
CCDC59	310
CCDC6	506
CCDC60	0
CCDC61	30
CCDC62	27
CCDC63	0
CCDC64	49
CCDC64B	35
CCDC65	66
CCDC66	1339
CCDC67	5
CCDC68	9
CCDC69	2262
CCDC7	1398
CCDC70	0
CCDC71	157
CCDC71L	1473
CCDC73	30
CCDC74A	0
CCDC74B	0
CCDC77	181
CCDC78	3
CCDC79	5
CCDC8	0
CCDC80	6
CCDC81	8
CCDC82	532
CCDC83	0
CCDC84	118
CCDC85A	1
CCDC85B	36
CCDC85C	44
CCDC86	39
CCDC87	1
CCDC88A	2578
CCDC88B	1884
CCDC88C	1039
CCDC89	0
CCDC9	165
CCDC90B	401
CCDC91	915
CCDC92	61
CCDC93	1140
CCDC94	81
CCDC96	17
CCDC97	392
CCER1	0
CCER2	0
CCHCR1	55
CCHE1	0
CCIN	40
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL15	0
CCL15_CCL14	0
CCL16	0
CCL17	0
CCL18	0
CCL19	0
CCL2	3
CCL20	2
CCL21	0
CCL22	0
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	0
CCL28	22
CCL3	0
CCL3L1	1
CCL3L3	0
CCL4	0
CCL4L1	1
CCL4L2	6
CCL5	1506
CCL7	0
CCL8	0
CCM2	1098
CCM2L	0
CCNA1	10
CCNA2	12
CCNB1	168
CCNB1IP1	67
CCNB2	17
CCNB3	2
CCNC	365
CCND1	13
CCND2	647
CCND2_AS1	1
CCND3	1218
CCNDBP1	2968
CCNE1	8
CCNE2	140
CCNF	21
CCNG1	840
CCNG2	2577
CCNH	571
CCNI	7328
CCNI2	4
CCNJ	110
CCNJL	777
CCNK	769
CCNL1	4466
CCNL2	759
CCNO	0
CCNT1	651
CCNT2	1112
CCNT2_AS1	13
CCNY	2952
CCNYL1	553
CCNYL2	0
CCP110	815
CCPG1	1054
CCR1	3295
CCR10	2
CCR2	3071
CCR3	65
CCR4	60
CCR5	152
CCR6	87
CCR7	191
CCR8	4
CCR9	14
CCRL2	107
CCS	129
CCSAP	858
CCSER1	35
CCSER2	1202
CCT2	763
CCT3	881
CCT4	645
CCT5	1565
CCT6A	652
CCT6B	20
CCT6P1	66
CCT6P3	42
CCT7	577
CCT8	1059
CCT8L2	0
CCZ1	105
CCZ1B	191
CD101	359
CD109	16
CD14	3588
CD151	145
CD160	84
CD163	3048
CD163L1	9
CD164	6091
CD164L2	0
CD177	12129
CD180	332
CD19	30
CD1A	12
CD1B	0
CD1C	39
CD1D	367
CD1E	2
CD2	501
CD200	21
CD200R1	72
CD200R1L	0
CD207	0
CD209	4
CD22	173
CD226	524
CD24	119
CD244	457
CD247	322
CD248	3
CD27	28
CD27_AS1	62
CD274	2497
CD276	1
CD28	290
CD2AP	675
CD2BP2	569
CD300A	2330
CD300C	225
CD300E	1788
CD300LB	437
CD300LD	88
CD300LF	970
CD300LG	0
CD302	3
CD320	24
CD33	324
CD34	3
CD36	4728
CD37	1685
CD38	71
CD3D	227
CD3E	414
CD3EAP	1
CD3G	265
CD4	1284
CD40	76
CD40LG	67
CD44	18744
CD46	9012
CD47	2488
CD48	3262
CD5	251
CD52	270
CD53	9715
CD55	6115
CD58	1270
CD59	2316
CD5L	0
CD6	259
CD63	1770
CD68	2195
CD69	299
CD7	25
CD70	3
CD72	45
CD74	8690
CD79A	105
CD79B	167
CD80	12
CD81	309
CD81_AS1	6
CD82	1031
CD83	239
CD84	1806
CD86	1075
CD8A	545
CD8B	130
CD9	282
CD93	5749
CD96	455
CD99	635
CD99L2	377
CD99P1	106
CDA	379
CDADC1	278
CDAN1	85
CDC123	1108
CDC14A	696
CDC14B	147
CDC14C	0
CDC16	429
CDC20	15
CDC20B	1
CDC23	216
CDC25A	10
CDC25B	273
CDC25C	46
CDC26	212
CDC27	2234
CDC34	1210
CDC37	658
CDC37L1	150
CDC37L1_AS1	3
CDC40	1386
CDC42	9471
CDC42BPA	523
CDC42BPB	231
CDC42BPG	23
CDC42EP1	7
CDC42EP2	162
CDC42EP3	4653
CDC42EP4	94
CDC42EP5	0
CDC42P3	0
CDC42SE1	9317
CDC42SE2	5918
CDC45	3
CDC5L	1461
CDC6	24
CDC7	117
CDC73	1506
CDCA2	43
CDCA3	3
CDCA4	42
CDCA5	3
CDCA7	28
CDCA7L	93
CDCA8	23
CDCP1	11
CDCP2	0
CDH1	118
CDH10	0
CDH11	0
CDH12	0
CDH13	14
CDH15	0
CDH16	0
CDH17	0
CDH18	0
CDH19	0
CDH2	0
CDH20	0
CDH22	0
CDH23	979
CDH24	4
CDH26	160
CDH3	0
CDH4	3
CDH5	0
CDH6	3
CDH7	0
CDH8	0
CDH9	0
CDHR1	10
CDHR2	56
CDHR3	2
CDHR4	0
CDHR5	4
CDIP1	111
CDIPT	423
CDIPT_AS1	0
CDK1	22
CDK10	148
CDK11A	345
CDK11B	352
CDK12	2046
CDK13	1860
CDK14	871
CDK15	0
CDK16	232
CDK17	1605
CDK18	8
CDK19	1544
CDK2	58
CDK20	8
CDK2AP1	144
CDK2AP2	63
CDK3	0
CDK4	65
CDK5	67
CDK5R1	65
CDK5R2	0
CDK5RAP1	135
CDK5RAP2	2303
CDK5RAP3	935
CDK6	763
CDK7	386
CDK8	417
CDK9	514
CDKAL1	301
CDKL1	306
CDKL2	0
CDKL3	29
CDKL4	4
CDKL5	301
CDKN1A	254
CDKN1B	3086
CDKN1C	75
CDKN2A	0
CDKN2A_AS1	0
CDKN2AIP	285
CDKN2AIPNL	125
CDKN2B	108
CDKN2B_AS1	13
CDKN2C	80
CDKN2D	2132
CDKN3	195
CDNF	8
CDO1	1
CDON	9
CDPF1	14
CDR1	0
CDR2	200
CDR2L	0
CDRT1	3
CDRT15	1
CDRT15L2	0
CDRT15P1	4
CDRT15P2	0
CDRT4	0
CDRT7	0
CDRT8	0
CDS1	5
CDS2	3443
CDSN	0
CDT1	5
CDV3	4629
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY1B	0
CDY2A	0
CDY2B	0
CDYL	1250
CDYL2	128
CEACAM1	504
CEACAM16	1
CEACAM18	0
CEACAM19	9
CEACAM20	0
CEACAM21	120
CEACAM22P	1
CEACAM3	652
CEACAM4	259
CEACAM5	7
CEACAM6	44
CEACAM7	1
CEACAM8	50
CEBPA	569
CEBPA_AS1	13
CEBPB	2556
CEBPB_AS1	23
CEBPD	1834
CEBPE	21
CEBPG	388
CEBPZ	401
CEBPZOS	282
CECR1	2789
CECR2	3
CECR3	1
CECR5	95
CECR5_AS1	1
CECR6	230
CECR7	20
CEL	0
CELA1	6
CELA2A	4
CELA2B	4
CELA3A	0
CELA3B	0
CELF1	2376
CELF2	7613
CELF2_AS1	1074
CELF2_AS2	0
CELF3	12
CELF4	1
CELF5	0
CELF6	19
CELP	0
CELSR1	15
CELSR2	27
CELSR3	17
CELSR3_AS1	2
CEMIP	52
CEMP1	16
CEND1	1
CENPA	2
CENPB	214
CENPBD1	66
CENPBD1P1	259
