	gene_id_Covid7_R1_
SNORA64	1165
SNORA65	324
SNORA66	535
SNORA67	68
SNORA68	126
SNORA69	178
SNORA70	304
SNORA70B	0
SNORA70C	0
SNORA70D	1
SNORA70E	0
SNORA70F	0
SNORA70G	0
SNORA71A	297
SNORA71B	103
SNORA71C	93
SNORA71D	3624
SNORA71E	162
SNORA72	1436
SNORA73A	545
SNORA73B	1265
SNORA74A	187
SNORA74B	529
SNORA75	457
SNORA76A	154
SNORA76C	1411
SNORA77	108
SNORA78	93
SNORA79	54
SNORA7A	0
SNORA7B	411
SNORA8	412
SNORA80A	810
SNORA80B	263
SNORA80E	5108
SNORA81	31
SNORA84	3
SNORA9	302
SNORD10	313
SNORD100	93
SNORD101	1
SNORD102	31
SNORD103A	0
SNORD103B	0
SNORD104	65
SNORD105	3
SNORD105B	68
SNORD107	0
SNORD108	0
SNORD109A	0
SNORD109B	0
SNORD11	2
SNORD110	103
SNORD111	2
SNORD111B	26
SNORD112	0
SNORD113_1	0
SNORD113_2	0
SNORD113_3	0
SNORD113_4	0
SNORD113_5	0
SNORD113_6	0
SNORD113_7	0
SNORD113_8	0
SNORD113_9	0
SNORD114_1	2
SNORD114_10	0
SNORD114_11	0
SNORD114_12	0
SNORD114_13	0
SNORD114_14	0
SNORD114_15	0
SNORD114_16	0
SNORD114_17	0
SNORD114_18	0
SNORD114_19	0
SNORD114_2	0
SNORD114_20	0
SNORD114_21	0
SNORD114_22	0
SNORD114_23	0
SNORD114_24	0
SNORD114_25	0
SNORD114_26	0
SNORD114_27	0
SNORD114_28	0
SNORD114_29	0
SNORD114_3	2
SNORD114_30	0
SNORD114_31	0
SNORD114_4	0
SNORD114_5	0
SNORD114_6	0
SNORD114_7	0
SNORD114_8	0
SNORD114_9	0
SNORD115_1	0
SNORD115_10	0
SNORD115_11	0
SNORD115_12	0
SNORD115_13	0
SNORD115_14	0
SNORD115_15	1
SNORD115_16	0
SNORD115_17	0
SNORD115_18	0
SNORD115_19	0
SNORD115_2	0
SNORD115_20	0
SNORD115_21	0
SNORD115_22	0
SNORD115_23	0
SNORD115_24	0
SNORD115_25	0
SNORD115_26	0
SNORD115_27	0
SNORD115_28	0
SNORD115_29	0
SNORD115_3	0
SNORD115_30	0
SNORD115_31	0
SNORD115_32	3
SNORD115_33	2
SNORD115_34	0
SNORD115_35	0
SNORD115_36	0
SNORD115_37	0
SNORD115_38	2
SNORD115_39	0
SNORD115_4	0
SNORD115_40	0
SNORD115_41	0
SNORD115_42	0
SNORD115_43	0
SNORD115_44	0
SNORD115_45	0
SNORD115_46	0
SNORD115_47	0
SNORD115_48	1
SNORD115_5	0
SNORD115_6	0
SNORD115_7	0
SNORD115_8	0
SNORD115_9	0
SNORD116_1	20
SNORD116_10	0
SNORD116_11	0
SNORD116_12	0
SNORD116_13	0
SNORD116_14	6
SNORD116_15	27
SNORD116_16	36
SNORD116_17	0
SNORD116_18	18
SNORD116_19	0
SNORD116_2	18
SNORD116_20	12
SNORD116_21	9
SNORD116_22	22
SNORD116_23	9
SNORD116_24	47
SNORD116_25	16
SNORD116_26	31
SNORD116_27	4
SNORD116_28	0
SNORD116_29	45
SNORD116_3	0
SNORD116_30	0
SNORD116_4	1
SNORD116_5	0
SNORD116_6	0
SNORD116_7	0
SNORD116_8	39
SNORD116_9	0
SNORD117	9
SNORD118	0
SNORD119	117
SNORD11B	1
SNORD12	42
SNORD121A	3
SNORD121B	0
SNORD123	4
SNORD124	0
SNORD125	0
SNORD126	1
SNORD127	11
SNORD12B	25
SNORD12C	110
SNORD13	489
SNORD14A	23
SNORD14B	34
SNORD14C	255
SNORD14D	39
SNORD14E	19
SNORD15A	210
SNORD15B	56
SNORD16	4
SNORD17	624
SNORD18A	118
SNORD18B	2
SNORD18C	6
SNORD19	0
SNORD19B	6
SNORD1A	2
SNORD1B	1
SNORD1C	6
SNORD2	30
SNORD20	204
SNORD21	66
SNORD22	1712
SNORD23	258
SNORD24	103
SNORD25	30
SNORD26	839
SNORD27	872
SNORD28	9
SNORD29	192
SNORD30	9
SNORD31	315
SNORD32A	88
SNORD32B	0
SNORD33	378
SNORD34	63
SNORD35A	119
SNORD35B	12
SNORD36A	9
SNORD36B	31
SNORD36C	27
SNORD37	14
SNORD38A	117
SNORD38B	122
SNORD3A	2003
SNORD3B_1	0
SNORD3B_2	0
SNORD3C	12
SNORD3D	0
SNORD41	71
SNORD42A	210
SNORD42B	145
SNORD43	122
SNORD44	65
SNORD45A	46
SNORD45B	13
SNORD45C	7
SNORD46	98
SNORD47	165
SNORD48	275
SNORD49A	6
SNORD49B	0
SNORD4A	29
SNORD4B	7
SNORD5	48
SNORD50A	165
SNORD50B	332
SNORD51	6
SNORD52	22
SNORD53	31
SNORD54	25
SNORD55	704
SNORD56	35
SNORD56B	0
SNORD57	186
SNORD58A	417
SNORD58B	0
SNORD58C	11
SNORD59A	43
SNORD59B	137
SNORD6	3
SNORD60	326
SNORD61	114
SNORD62A	0
SNORD62B	0
SNORD63	87
SNORD64	0
SNORD65	43
SNORD66	427
SNORD67	141
SNORD68	759
SNORD69	79
SNORD7	3
SNORD70	9
SNORD71	129
SNORD72	0
SNORD73A	0
SNORD74	13
SNORD75	33
SNORD76	341
SNORD77	2
SNORD78	18
SNORD79	53
SNORD8	163
SNORD80	6
SNORD81	196
SNORD82	15
SNORD83A	13
SNORD83B	126
SNORD84	86
SNORD85	5
SNORD86	0
SNORD87	173
SNORD88A	18
SNORD88B	3
SNORD88C	28
SNORD89	327
SNORD9	63
SNORD90	51
SNORD91A	3
SNORD91B	15
SNORD92	4
SNORD93	4
SNORD94	267
SNORD95	342
SNORD96A	11
SNORD96B	0
SNORD97	398
SNORD98	7
SNORD99	59
SNPH	7
SNRK	19
SNRK_AS1	1
SNRNP200	631
SNRNP25	125
SNRNP27	74
SNRNP35	58
SNRNP40	50
SNRNP48	32
SNRNP70	474
SNRPA	73
SNRPA1	63
SNRPB	147
SNRPB2	63
SNRPC	71
SNRPD1	175
SNRPD2	95
SNRPD2P2	0
SNRPD3	156
SNRPE	23
SNRPF	125
SNRPG	34
SNRPN	0
SNTA1	32
SNTB1	154
SNTB2	108
SNTG1	0
SNTG2	1
SNTN	320
SNU13	74
SNUPN	35
SNURF	0
SNW1	182
SNX1	152
SNX10	23
SNX11	47
SNX12	62
SNX13	60
SNX14	57
SNX15	0
SNX16	13
SNX17	93
SNX18	99
SNX19	86
SNX2	239
SNX20	30
SNX21	16
SNX22	5
SNX24	31
SNX25	16
SNX27	122
SNX29	137
SNX29P1	1
SNX29P2	1
SNX3	284
SNX30	44
SNX31	0
SNX32	3
SNX33	32
SNX4	52
SNX5	67
SNX6	121
SNX7	45
SNX8	168
SNX9	161
SOAT1	167
SOAT2	1
SOBP	54
SOCS1	173
SOCS2	14
SOCS2_AS1	1
SOCS3	104
SOCS4	80
SOCS5	28
SOCS6	79
SOCS7	68
SOD1	384
SOD2	269
SOD3	2
SOGA1	93
SOGA3	4
SOHLH1	0
SOHLH2	0
SON	756
SORBS1	8
SORBS2	144
SORBS3	198
SORCS1	0
SORCS2	28
SORCS3	3
SORCS3_AS1	0
SORD	312
SORL1	264
SORT1	159
SOS1	94
SOS2	60
SOST	5
SOSTDC1	1
SOWAHA	1
SOWAHB	17
SOWAHC	55
SOWAHD	7
SOX1	1
SOX10	6
SOX11	12
SOX12	74
SOX13	81
SOX14	1
SOX15	20
SOX17	2
SOX18	4
SOX2	481
SOX2_OT	7
SOX21	109
SOX21_AS1	79
SOX3	7
SOX30	5
SOX4	348
SOX5	22
SOX6	6
SOX7	11
SOX8	28
SOX9	31
SOX9_AS1	0
SP1	187
SP100	385
SP110	294
SP140	59
SP140L	131
SP2	58
SP2_AS1	2
SP3	160
SP4	23
SP5	33
SP6	3
SP7	0
SP8	71
SP9	33
SPA17	83
SPACA1	2
SPACA3	1
SPACA4	4
SPACA5	0
SPACA5B	0
SPACA6P	45
SPACA6P_AS	0
SPACA7	0
SPAG1	296
SPAG11A	0
SPAG11B	0
SPAG16	157
SPAG17	184
SPAG4	4
SPAG5	29
SPAG5_AS1	0
SPAG6	262
SPAG7	110
SPAG8	45
SPAG9	175
SPAM1	2
SPANXA1	0
SPANXA2	0
SPANXA2_OT1	0
SPANXB1	0
SPANXC	0
SPANXD	0
SPANXN1	0
SPANXN2	0
SPANXN3	0
SPANXN4	0
SPANXN5	0
SPARC	2
SPARCL1	39
SPAST	37
SPATA1	5
SPATA12	2
SPATA13	232
SPATA13_AS1	2
SPATA16	0
SPATA17	120
SPATA17_AS1	0
SPATA18	392
SPATA19	0
SPATA2	34
SPATA20	40
SPATA21	1
SPATA22	1
SPATA24	8
SPATA25	1
SPATA2L	25
SPATA3	0
SPATA3_AS1	2
SPATA31A1	0
SPATA31A3	0
SPATA31A5	0
SPATA31A6	0
SPATA31A7	0
SPATA31C1	0
SPATA31C2	1
SPATA31D1	2
SPATA31D3	0
SPATA31D4	0
SPATA31D5P	0
SPATA31E1	1
SPATA32	1
SPATA33	37
SPATA4	8
SPATA41	2
SPATA42	0
SPATA45	0
SPATA5	42
SPATA5L1	13
SPATA6	124
SPATA6L	35
SPATA7	29
SPATA8	0
SPATA8_AS1	0
SPATA9	1
SPATC1	1
SPATC1L	23
SPATS1	4
SPATS2	39
SPATS2L	456
SPC24	5
SPC25	2
SPCS1	36
SPCS2	45
SPCS3	101
SPDEF	107
SPDL1	41
SPDYA	0
SPDYC	0
SPDYE1	0
SPDYE2	0
SPDYE2B	0
SPDYE3	2
SPDYE4	1
SPDYE5	0
SPDYE6	2
SPDYE7P	0
SPDYE8P	0
SPECC1	95
SPECC1L	28
SPECC1L_ADORA2A	0
SPEF1	126
SPEF2	149
SPEG	16
SPEM1	0
SPEN	339
SPERT	2
SPESP1	0
SPG11	126
SPG20	91
SPG20_AS1	1
SPG21	85
SPG7	105
SPHAR	0
SPHK1	31
SPHK2	41
SPHKAP	1
SPI1	96
SPIB	16
SPIC	2
SPICE1	48
SPIDR	133
SPIN1	53
SPIN2A	11
SPIN2B	0
SPIN3	13
SPIN4	25
SPINK1	0
SPINK13	0
SPINK14	0
SPINK2	2
SPINK4	0
SPINK5	32
SPINK6	0
SPINK7	0
SPINK8	0
SPINK9	0
SPINT1	126
SPINT2	271
SPINT3	1
SPINT4	0
SPIRE1	42
SPIRE2	75
SPN	145
SPNS1	32
SPNS2	59
SPNS3	4
SPO11	0
SPOCD1	5
SPOCK1	6
SPOCK2	200
SPOCK3	136
SPON1	1
SPON2	58
SPOP	124
SPOPL	76
SPP1	1
SPP2	0
SPPL2A	28
SPPL2B	91
SPPL2C	0
SPPL3	38
SPR	33
SPRED1	55
SPRED2	52
SPRED3	7
SPRN	8
SPRNP1	0
SPRR1A	1
SPRR1B	0
SPRR2A	3
SPRR2B	0
SPRR2C	0
SPRR2D	1
SPRR2E	0
SPRR2F	0
SPRR2G	0
SPRR3	2
SPRR4	0
SPRTN	37
SPRY1	33
SPRY2	6
SPRY3	9
SPRY4	9
SPRY4_IT1	0
SPRYD3	235
SPRYD4	20
SPRYD7	23
SPSB1	150
SPSB2	31
SPSB3	52
SPSB4	41
SPTA1	3
SPTAN1	675
SPTB	12
SPTBN1	841
SPTBN2	227
SPTBN4	22
SPTBN5	34
SPTLC1	37
SPTLC2	266
SPTLC3	17
SPTSSA	19
SPTSSB	12
SPTY2D1	135
SPTY2D1_AS1	0
SPX	0
SPZ1	0
SQLE	54
SQRDL	117
SQSTM1	755
SRA1	55
SRBD1	38
SRC	131
SRCAP	464
SRCIN1	75
SRD5A1	15
SRD5A1P1	2
SRD5A2	23
SRD5A3	66
SRD5A3_AS1	1
SREBF1	201
SREBF2	176
SREK1	464
SREK1IP1	62
SRF	178
SRFBP1	39
SRGAP1	59
SRGAP2	65
SRGAP2_AS1	0
SRGAP2B	20
SRGAP2C	7
SRGAP2D	2
SRGAP3	139
SRGAP3_AS3	1
SRGN	48
SRI	73
SRL	3
SRM	51
SRMS	6
SRP14	351
SRP14_AS1	0
SRP19	63
SRP54	86
SRP68	116
SRP72	140
SRP9	117
SRPK1	240
SRPK2	161
SRPK3	9
SRPR	68
SRPRB	27
SRPX	1
SRPX2	62
SRR	11
SRRD	19
SRRM1	786
SRRM2	1229
SRRM2_AS1	4
SRRM3	19
SRRM4	1
SRRM5	6
SRRT	278
SRSF1	325
SRSF10	172
SRSF11	458
SRSF12	2
SRSF2	117
SRSF3	650
SRSF4	267
SRSF5	326
SRSF6	152
SRSF7	154
SRSF8	99
SRSF9	369
SRXN1	56
SRY	0
SS18	144
SS18L1	12
SS18L2	21
SSB	334
SSBP1	148
SSBP2	29
SSBP3	108
SSBP3_AS1	2
SSBP4	118
SSC4D	40
SSC5D	14
SSFA2	315
SSH1	198
SSH2	110
SSH3	62
SSMEM1	0
SSNA1	74
SSPN	10
SSPO	10
SSR1	184
SSR2	41
SSR3	123
SSR4	57
SSR4P1	420
SSRP1	379
SSSCA1	46
SSSCA1_AS1	3
SST	0
SSTR1	2
SSTR2	5
SSTR3	3
SSTR4	6
SSTR5	18
SSTR5_AS1	546
SSU72	137
SSUH2	3
SSX1	0
SSX2	0
SSX2B	0
SSX2IP	117
SSX3	0
SSX4	0
SSX4B	0
SSX5	0
SSX6	0
SSX7	0
SSX8	0
SSX9	0
ST13	210
ST13P4	1
ST14	311
ST18	4
ST20	0
ST20_AS1	13
ST20_MTHFS	0
ST3GAL1	114
ST3GAL2	15
ST3GAL3	13
ST3GAL4	55
ST3GAL4_AS1	4
ST3GAL5	15
ST3GAL5_AS1	4
ST3GAL6	7
ST3GAL6_AS1	2
ST5	254
ST6GAL1	179
ST6GAL2	1
ST6GALNAC1	128
ST6GALNAC2	41
ST6GALNAC3	1
ST6GALNAC4	20
ST6GALNAC5	0
ST6GALNAC6	112
ST7	4
ST7_AS1	3
ST7_AS2	1
ST7_OT3	0
ST7_OT4	1
ST7L	15
ST8SIA1	19
ST8SIA2	1
ST8SIA3	4
ST8SIA4	67
ST8SIA5	9
ST8SIA6	0
ST8SIA6_AS1	0
STAB1	44
STAB2	7
STAC	1
STAC2	4
STAC3	32
STAG1	89
STAG2	191
STAG3	8
STAG3L1	1
STAG3L2	54
STAG3L3	10
STAG3L4	3
STAG3L5P	1
STAG3L5P_PVRIG2P_PILRB	16
STAM	36
STAM_AS1	4
STAM2	105
STAMBP	95
STAMBPL1	17
STAP1	18
STAP2	90
STAR	1
STARD10	179
STARD13	6
STARD13_AS	0
STARD3	48
STARD3NL	20
STARD4	26
STARD4_AS1	3
STARD5	14
STARD6	0
STARD7	220
STARD7_AS1	4
STARD8	7
STARD9	27
STAT1	1356
STAT2	377
STAT3	622
STAT4	21
STAT5A	85
STAT5B	73
STAT6	496
STATH	1
STAU1	394
STAU2	48
STAU2_AS1	2
STBD1	52
STC1	1
STC2	1
STEAP1	19
STEAP1B	0
STEAP2	76
STEAP2_AS1	0
STEAP3	81
STEAP3_AS1	1
STEAP4	147
STH	0
STIL	42
STIM1	86
STIM2	187
STIP1	312
STK10	292
STK11	164
STK11IP	69
STK16	41
STK17A	88
STK17B	150
STK19	19
STK24	217
STK25	270
STK26	20
STK3	50
STK31	4
STK32A	1
STK32B	1
STK32C	9
STK33	88
STK35	144
STK36	65
STK38	352
STK38L	81
STK39	328
STK4	269
STK4_AS1	0
STK40	138
STKLD1	3
STMN1	99
STMN2	6
STMN3	9
STMN4	1
STMND1	136
STOM	139
STOML1	19
STOML2	97
STOML3	63
STON1	0
STON1_GTF2A1L	0
STON2	114
STOX1	44
STOX2	27
STPG1	45
STPG2	0
STPG2_AS1	0
STRA13	51
STRA6	32
STRA8	0
STRADA	47
STRADB	8
STRAP	105
STRBP	140
STRC	0
STRIP1	65
STRIP2	13
STRN	93
STRN3	69
STRN4	212
STS	91
STT3A	58
STT3B	55
STUB1	195
STX10	98
STX11	38
STX12	100
STX16	60
STX16_NPEPL1	3
STX17	79
STX17_AS1	0
STX18	86
STX18_AS1	12
STX18_IT1	0
STX19	37
STX1A	25
STX1B	8
STX2	54
STX3	79
STX4	118
STX5	115
STX6	100
STX7	122
STX8	21
STXBP1	51
STXBP2	219
STXBP3	102
STXBP4	32
STXBP5	46
STXBP5_AS1	0
STXBP5L	27
STXBP6	32
STYK1	12
STYX	93
STYXL1	66
SUB1	127
SUCLA2	36
SUCLG1	61
SUCLG2	56
SUCLG2_AS1	2
SUCNR1	0
SUCO	44
SUDS3	266
SUFU	29
SUGCT	6
SUGP1	75
SUGP2	164
SUGT1	58
SUGT1P1	0
SUGT1P3	2
SULF1	32
SULF2	36
SULT1A1	54
SULT1A2	8
SULT1A3	0
SULT1A4	0
SULT1B1	0
SULT1C2	2
SULT1C2P1	0
SULT1C3	0
SULT1C4	0
SULT1E1	2
SULT2A1	0
SULT2B1	18
SULT4A1	35
SULT6B1	1
SUMF1	40
SUMF2	69
SUMO1	96
SUMO1P1	0
SUMO1P3	1
SUMO2	115
SUMO3	118
SUMO4	3
SUN1	125
SUN2	285
SUN3	3
SUN5	1
SUOX	28
SUPT16H	395
SUPT20H	50
SUPT20HL1	0
SUPT20HL2	0
SUPT3H	29
SUPT4H1	47
SUPT5H	871
SUPT6H	475
SUPT7L	48
SUPV3L1	27
SURF1	28
SURF2	48
SURF4	210
SURF6	168
SUSD1	32
SUSD2	1
SUSD3	8
SUSD4	13
SUSD5	3
SUSD6	156
SUV39H1	20
SUV39H2	10
SUV420H1	105
SUV420H2	61
SUZ12	94
SUZ12P1	16
SV2A	3
SV2B	0
SV2C	1
SVBP	10
SVEP1	56
SVIL	107
SVIL_AS1	50
SVILP1	0
SVIP	34
SVOP	3
SVOPL	10
SWAP70	229
SWI5	12
SWSAP1	9
SWT1	11
SYAP1	281
SYBU	173
SYCE1	0
SYCE1L	12
SYCE2	0
SYCE3	1
SYCN	0
SYCP1	0
SYCP2	12
SYCP2L	2
SYCP3	0
SYDE1	2
SYDE2	13
SYF2	306
SYK	77
SYMPK	224
SYN1	2
SYN2	3
SYN3	4
SYNC	1
SYNCRIP	719
SYNDIG1	0
SYNDIG1L	3
SYNE1	512
SYNE1_AS1	0
SYNE2	921
SYNE3	23
SYNE4	16
SYNGAP1	234
SYNGR1	32
SYNGR2	102
SYNGR3	12
SYNGR4	0
SYNJ1	41
SYNJ2	52
SYNJ2_IT1	1
SYNJ2BP	85
SYNJ2BP_COX16	0
SYNM	29
SYNPO	219
SYNPO2	91
SYNPO2L	8
SYNPR	3
SYNPR_AS1	1
SYNRG	157
SYP	15
SYP_AS1	0
SYPL1	59
SYPL2	0
SYS1	42
SYS1_DBNDD2	0
SYT1	5
SYT10	0
SYT11	15
SYT12	8
SYT13	0
SYT14	0
SYT14P1	0
SYT15	5
SYT16	0
SYT17	52
SYT2	6
SYT3	8
SYT4	1
SYT5	35
SYT6	2
SYT7	63
SYT8	14
SYT9	0
SYTL1	119
SYTL2	207
SYTL3	98
SYTL4	43
SYTL5	27
SYVN1	56
SZRD1	332
SZT2	126
T	0
TAAR1	0
TAAR2	0
TAAR3	0
TAAR5	0
TAAR6	0
TAAR8	0
TAAR9	0
TAB1	84
TAB2	191
TAB3	79
TAC1	0
TAC3	0
TAC4	2
TACC1	153
TACC2	406
TACC3	67
TACO1	54
TACR1	0
TACR2	3
TACR3	0
TACSTD2	493
TADA1	28
TADA2A	14
TADA2B	86
TADA3	176
TAF1	218
TAF10	83
TAF11	69
TAF12	31
TAF13	133
TAF15	812
TAF1A	3
TAF1A_AS1	0
TAF1B	23
TAF1C	55
TAF1D	65
TAF1L	2
TAF2	57
TAF3	33
TAF4	59
TAF4B	11
TAF5	10
TAF5L	50
TAF6	73
TAF6L	37
TAF7	293
TAF7L	0
TAF8	112
TAF9	13
TAF9B	29
TAGAP	34
TAGLN	9
TAGLN2	770
TAGLN3	4
TAL1	4
TAL2	5
TALDO1	302
TAMM41	14
TANC1	96
TANC2	68
TANGO2	36
TANGO6	31
TANK	85
TAOK1	344
TAOK2	308
TAOK3	154
TAP1	189
TAP2	375
TAPBP	468
TAPBPL	56
TAPT1	54
TAPT1_AS1	14
TARBP1	52
TARBP2	25
TARDBP	214
TARID	0
TARM1	3
TARP	0
TARS	142
TARS2	53
TARSL2	35
TAS1R1	0
TAS1R2	1
TAS1R3	1
TAS2R1	0
TAS2R10	1
TAS2R13	1
TAS2R14	0
TAS2R16	0
TAS2R19	2
TAS2R20	0
TAS2R3	0
TAS2R30	0
TAS2R31	1
TAS2R38	0
TAS2R39	0
TAS2R4	0
TAS2R40	0
TAS2R41	0
TAS2R42	1
TAS2R43	1
TAS2R45	0
TAS2R46	0
TAS2R5	2
TAS2R50	0
TAS2R60	0
TAS2R7	0
TAS2R8	0
TAS2R9	1
TASP1	39
TAT	1
TAT_AS1	2
TATDN1	20
TATDN2	131
TATDN3	35
TAX1BP1	540
TAX1BP3	8
TAZ	21
TBATA	0
TBC1D1	121
TBC1D10A	76
TBC1D10B	201
TBC1D10C	30
TBC1D12	36
TBC1D13	52
TBC1D14	122
TBC1D15	77
TBC1D16	166
TBC1D17	60
TBC1D19	22
TBC1D2	71
TBC1D20	111
TBC1D21	1
TBC1D22A	101
TBC1D22A_AS1	16
TBC1D22B	30
TBC1D23	72
TBC1D24	72
TBC1D25	33
TBC1D26	3
TBC1D28	0
TBC1D29	1
TBC1D2B	77
TBC1D3	0
TBC1D30	18
TBC1D31	57
TBC1D32	20
TBC1D3B	0
TBC1D3C	0
TBC1D3E	0
TBC1D3F	0
TBC1D3H	0
TBC1D3I	0
TBC1D3K	0
TBC1D3L	0
TBC1D3P1_DHX40P1	0
TBC1D3P2	0
TBC1D3P5	0
TBC1D4	27
TBC1D5	93
TBC1D7	18
TBC1D8	182
TBC1D8B	29
TBC1D9	86
TBC1D9B	245
TBCA	314
TBCB	82
TBCC	56
TBCCD1	15
TBCD	89
TBCE	20
TBCEL	77
TBCK	13
TBK1	42
TBKBP1	44
TBL1X	52
TBL1XR1	194
TBL1Y	0
TBL2	52
TBL3	41
TBP	23
TBPL1	12
TBPL2	1
TBR1	0
TBRG1	62
TBRG4	36
TBX1	30
TBX10	30
TBX15	0
TBX18	2
TBX19	3
TBX2	2
TBX2_AS1	7
TBX20	0
TBX21	24
TBX22	0
TBX3	7
TBX4	2
TBX5	4
TBX5_AS1	1
TBX6	14
TBXA2R	1
TBXAS1	12
TC2N	307
TCAF1	10
TCAF2	4
TCAF2P1	0
TCAIM	49
TCAM1P	0
TCAP	5
TCEA1	50
TCEA2	71
TCEA3	232
TCEAL1	43
TCEAL2	0
TCEAL3	158
TCEAL4	203
TCEAL5	1
TCEAL6	0
TCEAL7	0
TCEAL8	54
TCEANC	18
TCEANC2	68
TCEB1	39
TCEB2	155
TCEB3	235
TCEB3_AS1	1
TCEB3B	6
TCEB3C	0
TCEB3CL	0
TCEB3CL2	0
TCERG1	198
TCERG1L	7
TCERG1L_AS1	1
TCF12	98
TCF15	13
TCF19	29
TCF20	126
TCF21	4
TCF23	0
TCF24	23
TCF25	317
TCF3	96
TCF4	106
TCF7	29
TCF7L1	40
TCF7L2	122
TCFL5	19
TCHH	79
TCHHL1	3
TCHP	174
TCIRG1	135
TCL1A	1
TCL1B	0
TCL6	0
TCN1	4
TCN2	36
TCOF1	112
TCONS_00029157	3
TCP1	150
TCP10	5
TCP10L	1
TCP10L2	1
TCP11	2
TCP11L1	3
TCP11L2	73
TCP11X2	0
TCTA	57
TCTE1	29
TCTE3	11
TCTEX1D1	16
TCTEX1D2	84
TCTEX1D4	41
TCTN1	29
TCTN2	70
TCTN3	23
TDG	16
TDGF1	0
TDGF1P3	0
TDH	3
TDO2	1
TDP1	27
TDP2	139
TDRD1	7
TDRD10	0
TDRD12	9
TDRD15	0
TDRD3	41
TDRD5	3
TDRD6	6
TDRD7	72
TDRD9	1
TDRG1	1
TDRKH	21
TDRP	6
TEAD1	110
TEAD2	186
TEAD3	81
TEAD4	8
TEC	7
TECPR1	89
TECPR2	81
TECR	42
TECRL	0
TECTA	6
TECTB	0
TEDDM1	0
TEF	71
TEFM	10
TEK	2
TEKT1	222
TEKT2	162
TEKT3	9
TEKT4	28
TEKT4P2	0
TEKT5	1
TELO2	68
TEN1	0
TEN1_CDK3	4
TENM1	2
TENM2	4
TENM3	5
TENM4	16
TEP1	182
TEPP	0
TERC	24
TERF1	31
TERF2	85
TERF2IP	197
TERT	10
TES	115
TESC	5
TESC_AS1	0
TESK1	26
TESK2	16
TESPA1	8
TET1	12
TET2	197
TET2_AS1	4
TET3	183
TEX10	15
TEX101	1475
TEX11	0
TEX12	0
TEX13A	0
TEX13B	0
TEX14	0
TEX15	0
TEX19	0
TEX2	58
TEX21P	2
TEX22	2
TEX26	25
TEX26_AS1	3
TEX261	51
TEX264	63
TEX28	0
TEX29	0
TEX30	9
TEX33	0
TEX35	0
TEX36	2
TEX36_AS1	0
TEX37	0
TEX38	0
TEX40	1
TEX41	0
TEX43	0
TEX9	34
TF	4
TFAM	90
TFAMP1	3
TFAP2A	46
TFAP2A_AS1	5
TFAP2B	2
TFAP2C	38
TFAP2D	0
TFAP2E	7
TFAP4	21
TFB1M	21
TFB2M	20
TFCP2	149
TFCP2L1	188
TFDP1	153
TFDP2	191
TFDP3	1
TFE3	79
TFEB	42
TFEC	28
TFF1	28
TFF2	0
TFF3	64
TFG	48
TFIP11	93
TFPI	2
TFPI2	5
TFPT	97
TFR2	5
TFRC	79
TG	3
TGDS	10
TGFA	26
TGFA_IT1	0
TGFB1	95
TGFB1I1	5
TGFB2	15
TGFB2_AS1	0
TGFB2_OT1	0
TGFB3	26
TGFBI	47
TGFBR1	45
TGFBR2	112
TGFBR3	44
TGFBR3L	21
TGFBRAP1	35
TGIF1	80
TGIF2	24
TGIF2_C20orf24	0
TGIF2LX	0
TGIF2LY	0
TGM1	13
TGM2	1297
TGM3	4
TGM4	0
TGM5	4
TGM6	3
TGM7	1
TGOLN2	269
TGS1	64
TH	3
TH2LCRR	0
THADA	76
THAP1	26
THAP10	7
THAP11	47
THAP2	6
THAP3	11
THAP4	97
THAP5	21
THAP6	47
THAP7	25
THAP7_AS1	3
THAP8	8
THAP9	3
THAP9_AS1	33
THBD	4
THBS1	10
THBS2	1
THBS3	44
THBS4	0
THCAT155	1
THCAT158	1
THEG	3
THEG5	0
THEGL	0
THEM4	16
THEM5	2
THEM6	30
THEMIS	21
THEMIS2	68
THG1L	23
THNSL1	10
THNSL2	51
THOC1	49
THOC2	281
THOC3	3
THOC5	49
THOC6	29
THOC7	52
THOC7_AS1	1
THOP1	44
THPO	0
THRA	60
THRA1/BTR	0
THRAP3	639
THRB	55
THRB_AS1	6
THRIL	13
THRSP	0
THSD1	5
THSD4	12
THSD4_AS1	0
THSD4_AS2	2
THSD7A	6
THSD7B	1
THTPA	36
THUMPD1	103
THUMPD2	10
THUMPD3	75
THUMPD3_AS1	29
THY1	8
THYN1	50
TIA1	53
TIAF1	0
TIAL1	62
TIAM1	15
TIAM2	3
TICAM1	26
TICAM2	0
TICRR	11
TIE1	5
TIFA	10
TIFAB	2
TIGAR	32
TIGD1	13
TIGD2	2
TIGD3	3
TIGD4	10
TIGD5	34
TIGD6	9
TIGD7	11
TIGIT	17
TIMD4	4
TIMELESS	123
TIMM10	35
TIMM10B	78
TIMM13	69
TIMM17A	43
TIMM17B	47
TIMM21	19
TIMM22	29
TIMM23	54
TIMM23B	20
TIMM44	47
TIMM50	42
TIMM8A	9
TIMM8B	28
TIMM9	11
TIMMDC1	63
TIMP1	45
TIMP2	52
TIMP3	3
TIMP4	30
TINAG	26
TINAGL1	6
TINCR	5
TINF2	54
TIPARP	52
TIPARP_AS1	4
TIPIN	10
TIPRL	79
TIRAP	20
TISP43	0
TJAP1	62
TJP1	175
TJP2	427
TJP3	467
TK1	17
TK2	79
