	gene_id_FLU_22_S38_
SLC25A25_AS1	61
SLC25A26	282
SLC25A27	4
SLC25A28	670
SLC25A29	424
SLC25A3	2684
SLC25A30	279
SLC25A30_AS1	0
SLC25A31	0
SLC25A32	687
SLC25A33	80
SLC25A34	25
SLC25A35	13
SLC25A36	1224
SLC25A37	19326
SLC25A38	477
SLC25A39	13166
SLC25A3P1	2
SLC25A4	157
SLC25A40	816
SLC25A41	0
SLC25A42	191
SLC25A43	216
SLC25A44	702
SLC25A45	87
SLC25A46	1662
SLC25A47	4
SLC25A48	0
SLC25A5	1393
SLC25A5_AS1	24
SLC25A51	501
SLC25A51P1	0
SLC25A52	0
SLC25A53	88
SLC25A6	2341
SLC26A1	15
SLC26A10	0
SLC26A11	115
SLC26A2	470
SLC26A3	6
SLC26A4	6
SLC26A4_AS1	3
SLC26A5	11
SLC26A6	207
SLC26A7	8
SLC26A8	374
SLC26A9	1
SLC27A1	75
SLC27A2	36
SLC27A3	489
SLC27A4	162
SLC27A5	16
SLC27A6	2
SLC28A1	1
SLC28A2	0
SLC28A3	26
SLC29A1	135
SLC29A2	9
SLC29A3	61
SLC29A4	1
SLC2A1	1136
SLC2A1_AS1	21
SLC2A10	7
SLC2A11	67
SLC2A12	177
SLC2A13	400
SLC2A14	33
SLC2A2	0
SLC2A3	10082
SLC2A4	2
SLC2A4RG	74
SLC2A5	31
SLC2A6	328
SLC2A7	0
SLC2A8	28
SLC2A9	143
SLC30A1	455
SLC30A10	2
SLC30A2	0
SLC30A3	0
SLC30A4	109
SLC30A5	867
SLC30A6	1037
SLC30A7	2184
SLC30A8	2
SLC30A9	1409
SLC31A1	720
SLC31A2	1611
SLC32A1	0
SLC33A1	849
SLC34A1	4
SLC34A2	2
SLC34A3	1
SLC35A1	819
SLC35A2	138
SLC35A3	854
SLC35A4	194
SLC35A5	878
SLC35B1	430
SLC35B2	302
SLC35B3	398
SLC35B4	458
SLC35C1	81
SLC35C2	555
SLC35D1	640
SLC35D2	424
SLC35D3	11
SLC35E1	550
SLC35E2	337
SLC35E2B	570
SLC35E3	251
SLC35E4	24
SLC35F1	1
SLC35F2	179
SLC35F3	11
SLC35F4	8
SLC35F5	1355
SLC35F6	363
SLC35G1	26
SLC35G2	29
SLC35G3	1
SLC35G4	0
SLC35G5	0
SLC35G6	1
SLC36A1	507
SLC36A2	0
SLC36A3	15
SLC36A4	827
SLC37A1	431
SLC37A2	410
SLC37A3	580
SLC37A4	111
SLC38A1	6702
SLC38A10	1559
SLC38A11	5
SLC38A2	4979
SLC38A3	0
SLC38A4	56
SLC38A5	330
SLC38A6	238
SLC38A7	56
SLC38A8	0
SLC38A9	539
SLC39A1	478
SLC39A10	1018
SLC39A11	328
SLC39A12	1
SLC39A12_AS1	0
SLC39A13	111
SLC39A14	123
SLC39A2	1
SLC39A3	149
SLC39A4	4
SLC39A5	2
SLC39A6	819
SLC39A7	593
SLC39A8	760
SLC39A9	1403
SLC3A1	35
SLC3A2	876
SLC40A1	2782
SLC41A1	108
SLC41A2	110
SLC41A3	301
SLC43A1	181
SLC43A2	1426
SLC43A3	337
SLC44A1	1671
SLC44A2	1921
SLC44A3	1
SLC44A4	2
SLC44A5	1
SLC45A1	2
SLC45A2	0
SLC45A3	38
SLC45A4	1654
SLC46A1	34
SLC46A2	211
SLC46A3	524
SLC47A1	16
SLC47A2	8
SLC48A1	219
SLC4A1	10914
SLC4A10	148
SLC4A11	1
SLC4A1AP	570
SLC4A2	193
SLC4A3	3
SLC4A4	225
SLC4A5	301
SLC4A7	2760
SLC4A8	291
SLC4A9	8
SLC50A1	353
SLC51A	74
SLC51B	0
SLC52A1	0
SLC52A2	160
SLC52A3	0
SLC5A1	1
SLC5A10	8
SLC5A11	11
SLC5A12	0
SLC5A2	1
SLC5A3	2570
SLC5A4	1
SLC5A5	4
SLC5A6	147
SLC5A7	0
SLC5A8	0
SLC5A9	38
SLC6A1	0
SLC6A1_AS1	1
SLC6A10P	0
SLC6A11	0
SLC6A12	37
SLC6A13	14
SLC6A14	0
SLC6A15	5
SLC6A16	78
SLC6A17	0
SLC6A18	0
SLC6A19	97
SLC6A2	0
SLC6A20	19
SLC6A3	6
SLC6A4	52
SLC6A5	0
SLC6A6	6862
SLC6A7	1
SLC6A8	1019
SLC6A9	164
SLC7A1	449
SLC7A10	0
SLC7A11	303
SLC7A11_AS1	61
SLC7A13	2
SLC7A14	0
SLC7A2	0
SLC7A3	0
SLC7A4	2
SLC7A5	131
SLC7A5P1	25
SLC7A5P2	133
SLC7A6	1467
SLC7A6OS	197
SLC7A7	1736
SLC7A8	22
SLC7A9	2
SLC8A1	2914
SLC8A1_AS1	246
SLC8A2	1
SLC8A3	28
SLC8B1	410
SLC9A1	181
SLC9A2	5
SLC9A3	2
SLC9A3R1	1004
SLC9A3R2	1
SLC9A4	0
SLC9A5	7
SLC9A6	614
SLC9A7	589
SLC9A7P1	193
SLC9A8	856
SLC9A9	995
SLC9A9_AS1	47
SLC9B1	44
SLC9B2	178
SLC9C1	4
SLC9C2	3
SLCO1A2	0
SLCO1B1	0
SLCO1B3	0
SLCO1B7	0
SLCO1C1	0
SLCO2A1	2
SLCO2B1	1
SLCO3A1	2065
SLCO4A1	3
SLCO4A1_AS1	0
SLCO4C1	1349
SLCO5A1	24
SLCO6A1	2
SLED1	687
SLF1	932
SLF2	1571
SLFN11	1812
SLFN12	590
SLFN12L	1029
SLFN13	1336
SLFN14	180
SLFN5	2009
SLFNL1	13
SLFNL1_AS1	28
SLIRP	98
SLIT1	98
SLIT1_AS1	1
SLIT2	0
SLIT2_IT1	0
SLIT3	0
SLITRK1	0
SLITRK2	1
SLITRK3	0
SLITRK4	212
SLITRK5	9
SLITRK6	0
SLK	4297
SLMAP	2483
SLMO1	2
SLMO2	567
SLMO2_ATP5E	0
SLN	0
SLPI	361
SLTM	2508
SLU7	1813
SLURP1	0
SLX1A	0
SLX1A_SULT1A3	0
SLX1B	0
SLX1B_SULT1A4	0
SLX4	119
SLX4IP	162
SMA4	127
SMA5	2
SMAD1	81
SMAD1_AS1	2
SMAD1_AS2	11
SMAD2	4312
SMAD3	913
SMAD4	2303
SMAD5	936
SMAD5_AS1	61
SMAD6	2
SMAD7	210
SMAD9	30
SMAGP	124
SMAP1	925
SMAP2	4939
SMARCA1	9
SMARCA2	3260
SMARCA4	755
SMARCA5	3771
SMARCA5_AS1	38
SMARCAD1	1098
SMARCAL1	344
SMARCB1	266
SMARCC1	1571
SMARCC2	1434
SMARCD1	411
SMARCD2	1486
SMARCD3	405
SMARCE1	1268
SMC1A	1336
SMC1B	21
SMC2	560
SMC2_AS1	1
SMC3	1451
SMC4	1986
SMC5	2216
SMC5_AS1	16
SMC6	1240
SMCHD1	58831
SMCO1	0
SMCO2	0
SMCO3	10
SMCO4	125
SMCP	0
SMCR2	0
SMCR5	13
SMCR8	1832
SMDT1	243
SMG1	8475
SMG1P1	377
SMG1P2	131
SMG1P3	712
SMG1P5	12
SMG1P7	21
SMG5	795
SMG6	518
SMG7	2301
SMG7_AS1	1
SMG8	363
SMG9	85
SMIM1	34
SMIM10	8
SMIM10L1	287
SMIM10L2A	10
SMIM10L2B	0
SMIM11	0
SMIM12	754
SMIM13	189
SMIM14	391
SMIM15	651
SMIM17	5
SMIM18	49
SMIM19	132
SMIM2	0
SMIM2_AS1	5
SMIM2_IT1	0
SMIM20	124
SMIM21	0
SMIM22	1
SMIM23	1
SMIM24	22
SMIM3	323
SMIM4	24
SMIM5	435
SMIM6	17
SMIM7	368
SMIM8	228
SMIM9	2
SMKR1	3
SMLR1	1
SMN1	0
SMN2	0
SMNDC1	901
SMO	2
SMOC1	4
SMOC2	0
SMOX	430
SMPD1	160
SMPD2	183
SMPD3	388
SMPD4	211
SMPDL3A	257
SMPDL3B	24
SMPX	0
SMR3A	0
SMR3B	0
SMS	720
SMTN	27
SMTNL1	184
SMTNL2	0
SMU1	1968
SMUG1	164
SMURF1	865
SMURF2	967
SMYD1	2
SMYD2	463
SMYD3	193
SMYD4	330
SMYD5	113
SNAI1	0
SNAI2	0
SNAI3	124
SNAI3_AS1	56
SNAP23	3595
SNAP25	2
SNAP25_AS1	1
SNAP29	526
SNAP47	234
SNAP91	2
SNAPC1	196
SNAPC2	26
SNAPC3	855
SNAPC4	116
SNAPC5	90
SNAPIN	269
SNAR_A1	0
SNAR_A10	0
SNAR_A11	0
SNAR_A12	0
SNAR_A13	0
SNAR_A14	0
SNAR_A2	0
SNAR_A3	0
SNAR_A4	0
SNAR_A5	0
SNAR_A6	0
SNAR_A7	0
SNAR_A8	0
SNAR_A9	0
SNAR_B1	0
SNAR_B2	0
SNAR_C1	0
SNAR_C2	0
SNAR_C3	0
SNAR_C4	0
SNAR_C5	0
SNAR_D	0
SNAR_E	0
SNAR_F	0
SNAR_G1	0
SNAR_G2	0
SNAR_H	0
SNAR_I	0
SNCA	14240
SNCA_AS1	0
SNCAIP	3
SNCB	0
SNCG	0
SND1	2924
SND1_IT1	435
SNED1	253
SNF8	522
SNHG1	393
SNHG10	68
SNHG11	29
SNHG12	84
SNHG15	175
SNHG16	888
SNHG17	100
SNHG18	0
SNHG19	23
SNHG20	80
SNHG21	17
SNHG22	14
SNHG24	1
SNHG25	5
SNHG3	275
SNHG4	12
SNHG5	270
SNHG6	274
SNHG7	104
SNHG8	131
SNHG9	22
SNIP1	623
SNN	1416
SNORA1	39
SNORA10	5
SNORA11	2
SNORA11B	5
SNORA11C	0
SNORA11D	0
SNORA11E	0
SNORA12	373
SNORA13	12
SNORA14A	4
SNORA14B	10
SNORA15	0
SNORA16A	32
SNORA16B	32
SNORA17	0
SNORA18	50
SNORA19	37
SNORA20	22
SNORA21	2
SNORA22	94
SNORA23	49
SNORA24	33
SNORA25	138
SNORA26	21
SNORA27	44
SNORA28	154
SNORA29	32
SNORA2A	7
SNORA2B	18
SNORA30	4
SNORA31	2
SNORA32	173
SNORA33	26
SNORA34	0
SNORA35	0
SNORA36A	0
SNORA36B	4
SNORA36C	5
SNORA37	24
SNORA38	21
SNORA38B	3
SNORA4	56
SNORA40	55
SNORA41	5
SNORA43	0
SNORA44	9
SNORA45A	127
SNORA45B	53
SNORA46	10
SNORA47	4
SNORA48	523
SNORA49	133
SNORA51	4
SNORA52	65
SNORA53	100
SNORA54	93
SNORA55	6
SNORA56	0
SNORA57	190
SNORA58	5
SNORA59A	0
SNORA59B	0
SNORA5A	23
SNORA5B	3
SNORA5C	52
SNORA6	45
SNORA60	2
SNORA61	28
SNORA62	24
SNORA63	1098
SNORA64	23
SNORA65	15
SNORA66	15
SNORA67	47
SNORA68	45
SNORA69	8
SNORA70	74
SNORA70B	3
SNORA70C	1
SNORA70D	2
SNORA70E	0
SNORA70F	4
SNORA70G	114
SNORA71A	51
SNORA71B	14
SNORA71C	37
SNORA71D	36
SNORA71E	2
SNORA72	20
SNORA73A	8622
SNORA73B	5801
SNORA74A	40
SNORA74B	158
SNORA75	11
SNORA76A	54
SNORA76C	25
SNORA77	5
SNORA78	5
SNORA79	4
SNORA7A	0
SNORA7B	29
SNORA8	76
SNORA80A	9
SNORA80B	15
SNORA80E	6
SNORA81	46
SNORA84	0
SNORA9	18
SNORD10	547
SNORD100	23
SNORD101	21
SNORD102	50
SNORD103A	0
SNORD103B	0
SNORD104	8
SNORD105	1
SNORD105B	2
SNORD107	0
SNORD108	0
SNORD109A	0
SNORD109B	0
SNORD11	34
SNORD110	10
SNORD111	0
SNORD111B	5
SNORD112	0
SNORD113_1	0
SNORD113_2	0
SNORD113_3	0
SNORD113_4	0
SNORD113_5	0
SNORD113_6	0
SNORD113_7	0
SNORD113_8	0
SNORD113_9	0
SNORD114_1	0
SNORD114_10	0
SNORD114_11	0
SNORD114_12	0
SNORD114_13	0
SNORD114_14	0
SNORD114_15	0
SNORD114_16	0
SNORD114_17	0
SNORD114_18	0
SNORD114_19	0
SNORD114_2	0
SNORD114_20	0
SNORD114_21	0
SNORD114_22	0
SNORD114_23	0
SNORD114_24	0
SNORD114_25	0
SNORD114_26	0
SNORD114_27	1
SNORD114_28	0
SNORD114_29	0
SNORD114_3	0
SNORD114_30	0
SNORD114_31	0
SNORD114_4	0
SNORD114_5	0
SNORD114_6	0
SNORD114_7	0
SNORD114_8	0
SNORD114_9	0
SNORD115_1	0
SNORD115_10	0
SNORD115_11	0
SNORD115_12	0
SNORD115_13	0
SNORD115_14	0
SNORD115_15	0
SNORD115_16	0
SNORD115_17	0
SNORD115_18	0
SNORD115_19	0
SNORD115_2	0
SNORD115_20	0
SNORD115_21	0
SNORD115_22	0
SNORD115_23	0
SNORD115_24	0
SNORD115_25	0
SNORD115_26	0
SNORD115_27	1
SNORD115_28	0
SNORD115_29	0
SNORD115_3	0
SNORD115_30	0
SNORD115_31	0
SNORD115_32	0
SNORD115_33	0
SNORD115_34	0
SNORD115_35	0
SNORD115_36	0
SNORD115_37	0
SNORD115_38	0
SNORD115_39	0
SNORD115_4	0
SNORD115_40	0
SNORD115_41	0
SNORD115_42	0
SNORD115_43	0
SNORD115_44	0
SNORD115_45	0
SNORD115_46	0
SNORD115_47	0
SNORD115_48	0
SNORD115_5	0
SNORD115_6	0
SNORD115_7	0
SNORD115_8	0
SNORD115_9	0
SNORD116_1	1
SNORD116_10	1
SNORD116_11	0
SNORD116_12	2
SNORD116_13	19
SNORD116_14	12
SNORD116_15	5
SNORD116_16	0
SNORD116_17	0
SNORD116_18	7
SNORD116_19	0
SNORD116_2	2
SNORD116_20	16
SNORD116_21	27
SNORD116_22	2
SNORD116_23	2
SNORD116_24	8
SNORD116_25	0
SNORD116_26	2
SNORD116_27	5
SNORD116_28	3
SNORD116_29	0
SNORD116_3	0
SNORD116_30	2
SNORD116_4	7
SNORD116_5	0
SNORD116_6	0
SNORD116_7	0
SNORD116_8	2
SNORD116_9	0
SNORD117	17
SNORD118	0
SNORD119	23
SNORD11B	12
SNORD12	98
SNORD121A	7
SNORD121B	0
SNORD123	0
SNORD124	0
SNORD125	0
SNORD126	0
SNORD127	1
SNORD12B	137
SNORD12C	50
SNORD13	512
SNORD14A	38
SNORD14B	92
SNORD14C	27
SNORD14D	25
SNORD14E	6
SNORD15A	36
SNORD15B	151
SNORD16	20
SNORD17	4664
SNORD18A	8
SNORD18B	11
SNORD18C	19
SNORD19	7
SNORD19B	9
SNORD1A	25
SNORD1B	10
SNORD1C	18
SNORD2	138
SNORD20	29
SNORD21	23
SNORD22	43
SNORD23	11
SNORD24	22
SNORD25	14
SNORD26	26
SNORD27	12
SNORD28	15
SNORD29	17
SNORD30	6
SNORD31	32
SNORD32A	11
SNORD32B	0
SNORD33	81
SNORD34	12
SNORD35A	12
SNORD35B	38
SNORD36A	30
SNORD36B	4
SNORD36C	18
SNORD37	13
SNORD38A	11
SNORD38B	8
SNORD3A	5390
SNORD3B_1	0
SNORD3B_2	0
SNORD3C	3
SNORD3D	4
SNORD41	0
SNORD42A	7
SNORD42B	5
SNORD43	8
SNORD44	14
SNORD45A	67
SNORD45B	30
SNORD45C	19
SNORD46	16
SNORD47	8
SNORD48	0
SNORD49A	14
SNORD49B	0
SNORD4A	8
SNORD4B	6
SNORD5	33
SNORD50A	8
SNORD50B	43
SNORD51	2
SNORD52	3
SNORD53	16
SNORD54	16
SNORD55	10
SNORD56	2
SNORD56B	51
SNORD57	3
SNORD58A	42
SNORD58B	0
SNORD58C	17
SNORD59A	11
SNORD59B	12
SNORD6	21
SNORD60	4
SNORD61	3
SNORD62A	0
SNORD62B	0
SNORD63	26
SNORD64	0
SNORD65	10
SNORD66	2
SNORD67	4
SNORD68	17
SNORD69	4
SNORD7	4
SNORD70	18
SNORD71	46
SNORD72	10
SNORD73A	0
SNORD74	13
SNORD75	7
SNORD76	26
SNORD77	5
SNORD78	10
SNORD79	5
SNORD8	20
SNORD80	14
SNORD81	8
SNORD82	4
SNORD83A	3
SNORD83B	14
SNORD84	13
SNORD85	7
SNORD86	0
SNORD87	22
SNORD88A	2
SNORD88B	0
SNORD88C	2
SNORD89	627
SNORD9	17
SNORD90	1
SNORD91A	0
SNORD91B	0
SNORD92	2
SNORD93	8
SNORD94	60
SNORD95	2
SNORD96A	30
SNORD96B	33
SNORD97	326
SNORD98	51
SNORD99	5
SNPH	71
SNRK	4092
SNRK_AS1	136
SNRNP200	3859
SNRNP25	107
SNRNP27	295
SNRNP35	309
SNRNP40	632
SNRNP48	496
SNRNP70	640
SNRPA	139
SNRPA1	453
SNRPB	623
SNRPB2	489
SNRPC	81
SNRPD1	269
SNRPD2	433
SNRPD2P2	0
SNRPD3	1034
SNRPE	201
SNRPF	263
SNRPG	203
SNRPN	0
SNTA1	24
SNTB1	1343
SNTB2	1025
SNTG1	0
SNTG2	28
SNTN	0
SNU13	617
SNUPN	172
SNURF	2
SNW1	1176
SNX1	2434
SNX10	3134
SNX11	386
SNX12	371
SNX13	3702
SNX14	2050
SNX15	0
SNX16	357
SNX17	1261
SNX18	4229
SNX19	1850
SNX2	2840
SNX20	691
SNX21	200
SNX22	88
SNX24	119
SNX25	376
SNX27	1562
SNX29	954
SNX29P1	5
SNX29P2	94
SNX3	4444
SNX30	1457
SNX31	3
SNX32	114
SNX33	38
SNX4	496
SNX5	1200
SNX6	2197
SNX7	4
SNX8	110
SNX9	417
SOAT1	1569
SOAT2	4
SOBP	5
SOCS1	39
SOCS2	325
SOCS2_AS1	13
SOCS3	2405
SOCS4	1266
SOCS5	551
SOCS6	212
SOCS7	297
SOD1	935
SOD2	19974
SOD3	0
SOGA1	79
SOGA3	48
SOHLH1	0
SOHLH2	1
SON	13177
SORBS1	24
SORBS2	13
SORBS3	16
SORCS1	1
SORCS2	14
SORCS3	20
SORCS3_AS1	0
SORD	219
SORL1	42869
SORT1	1537
SOS1	2232
SOS2	3929
SOST	0
SOSTDC1	1
SOWAHA	6
SOWAHB	1
SOWAHC	74
SOWAHD	21
SOX1	0
SOX10	10
SOX11	1
SOX12	13
SOX13	31
SOX14	0
SOX15	15
SOX17	0
SOX18	0
SOX2	0
SOX2_OT	1
SOX21	4
SOX21_AS1	1
SOX3	0
SOX30	7
SOX4	75
SOX5	33
SOX6	796
SOX7	1
SOX8	8
SOX9	5
SOX9_AS1	0
SP1	5127
SP100	12174
SP110	2622
SP140	2484
SP140L	1160
SP2	61
SP2_AS1	186
SP3	8771
SP4	1938
SP5	0
SP6	0
SP7	3
SP8	0
SP9	0
SPA17	15
SPACA1	0
SPACA3	2
SPACA4	0
SPACA5	0
SPACA5B	0
SPACA6P	45
SPACA6P_AS	1
SPACA7	0
SPAG1	312
SPAG11A	0
SPAG11B	0
SPAG16	75
SPAG17	11
SPAG4	13
SPAG5	172
SPAG5_AS1	33
SPAG6	8
SPAG7	212
SPAG8	15
SPAG9	4691
SPAM1	1
SPANXA1	0
SPANXA2	0
SPANXA2_OT1	0
SPANXB1	0
SPANXC	0
SPANXD	0
SPANXN1	0
SPANXN2	0
SPANXN3	0
SPANXN4	0
SPANXN5	0
SPARC	1752
SPARCL1	12
SPAST	1537
SPATA1	417
SPATA12	1
SPATA13	4365
SPATA13_AS1	70
SPATA16	1
SPATA17	0
SPATA17_AS1	0
SPATA18	6
SPATA19	0
SPATA2	152
SPATA20	283
SPATA21	43
SPATA22	0
SPATA24	17
SPATA25	1
SPATA2L	76
SPATA3	0
SPATA3_AS1	8
SPATA31A1	0
SPATA31A3	0
SPATA31A5	0
SPATA31A6	0
SPATA31A7	0
SPATA31C1	2
SPATA31C2	0
SPATA31D1	4
SPATA31D3	0
SPATA31D4	0
SPATA31D5P	2
SPATA31E1	1
SPATA32	2
SPATA33	25
SPATA4	0
SPATA41	14
SPATA42	0
SPATA45	1
SPATA5	730
SPATA5L1	395
SPATA6	321
SPATA6L	11
SPATA7	91
SPATA8	0
SPATA8_AS1	0
SPATA9	27
SPATC1	3
SPATC1L	3
SPATS1	0
SPATS2	166
SPATS2L	549
SPC24	16
SPC25	13
SPCS1	352
SPCS2	633
SPCS3	6349
SPDEF	1
SPDL1	96
SPDYA	11
SPDYC	4
SPDYE1	41
SPDYE2	0
SPDYE2B	0
SPDYE3	15
SPDYE4	6
SPDYE5	17
SPDYE6	14
SPDYE7P	3
SPDYE8P	0
SPECC1	4735
SPECC1L	153
SPECC1L_ADORA2A	1
SPEF1	6
SPEF2	243
SPEG	1
SPEM1	0
SPEN	3311
SPERT	0
SPESP1	38
SPG11	7011
SPG20	853
SPG20_AS1	0
SPG21	1417
SPG7	721
SPHAR	0
SPHK1	92
SPHK2	67
SPHKAP	1
SPI1	796
SPIB	63
SPIC	3
SPICE1	511
SPIDR	1630
SPIN1	506
SPIN2A	1
SPIN2B	23
SPIN3	184
SPIN4	148
SPINK1	0
SPINK13	9
SPINK14	0
SPINK2	1
SPINK4	13
SPINK5	1
SPINK6	0
SPINK7	9
SPINK8	12
SPINK9	16
SPINT1	125
SPINT2	403
SPINT3	0
SPINT4	0
SPIRE1	135
SPIRE2	13
SPN	2005
SPNS1	116
SPNS2	13
SPNS3	116
SPO11	2
SPOCD1	17
SPOCK1	29
SPOCK2	2280
SPOCK3	9
SPON1	208
SPON2	174
SPOP	1255
SPOPL	5483
SPP1	12
SPP2	0
SPPL2A	1192
SPPL2B	74
SPPL2C	0
SPPL3	545
SPR	19
SPRED1	467
SPRED2	41
SPRED3	2
SPRN	70
SPRNP1	1
SPRR1A	0
SPRR1B	0
SPRR2A	0
SPRR2B	0
SPRR2C	1
SPRR2D	0
SPRR2E	0
SPRR2F	0
SPRR2G	0
SPRR3	0
SPRR4	0
SPRTN	800
SPRY1	23
SPRY2	59
SPRY3	217
SPRY4	0
SPRY4_IT1	0
SPRYD3	160
SPRYD4	112
SPRYD7	85
SPSB1	52
SPSB2	98
SPSB3	750
SPSB4	7
SPTA1	456
SPTAN1	3246
SPTB	1918
SPTBN1	4634
SPTBN2	4
SPTBN4	7
SPTBN5	106
SPTLC1	1315
SPTLC2	2985
SPTLC3	23
SPTSSA	292
SPTSSB	15
SPTY2D1	1266
SPTY2D1_AS1	8
SPX	46
SPZ1	0
SQLE	318
SQRDL	2421
SQSTM1	3204
SRA1	723
SRBD1	1229
SRC	97
SRCAP	678
SRCIN1	2
SRD5A1	178
SRD5A1P1	0
SRD5A2	0
SRD5A3	128
SRD5A3_AS1	3
SREBF1	175
SREBF2	503
SREK1	3487
SREK1IP1	762
SRF	727
SRFBP1	324
SRGAP1	53
SRGAP2	764
SRGAP2_AS1	54
SRGAP2B	249
SRGAP2C	237
SRGAP2D	30
SRGAP3	113
SRGAP3_AS3	2
SRGN	34859
SRI	725
SRL	0
SRM	139
SRMS	3
SRP14	1107
SRP14_AS1	68
SRP19	454
SRP54	1120
SRP68	577
SRP72	1836
SRP9	1472
SRPK1	2165
SRPK2	3644
SRPK3	8
SRPR	1493
SRPRB	417
SRPX	1
SRPX2	1
SRR	20
SRRD	614
SRRM1	1278
SRRM2	5917
SRRM2_AS1	0
SRRM3	2
SRRM4	0
SRRM5	12
SRRT	384
SRSF1	5190
SRSF10	2855
SRSF11	3095
SRSF12	73
SRSF2	2463
SRSF3	4060
SRSF4	1340
SRSF5	6474
SRSF6	3331
SRSF7	2202
SRSF8	1219
SRSF9	407
SRXN1	1363
SRY	0
SS18	1671
SS18L1	301
SS18L2	152
SSB	699
SSBP1	680
SSBP2	994
SSBP3	578
SSBP3_AS1	110
SSBP4	169
SSC4D	8
SSC5D	1
SSFA2	4072
SSH1	898
SSH2	8627
SSH3	162
SSMEM1	0
SSNA1	231
SSPN	95
SSPO	28
SSR1	3368
SSR2	2206
SSR3	3260
SSR4	1003
SSR4P1	17
SSRP1	693
SSSCA1	63
SSSCA1_AS1	6
SST	0
SSTR1	0
SSTR2	0
SSTR3	43
SSTR4	0
SSTR5	0
SSTR5_AS1	0
SSU72	517
SSUH2	3
SSX1	1
SSX2	0
SSX2B	0
SSX2IP	683
SSX3	0
SSX4	0
SSX4B	0
SSX5	0
SSX6	0
SSX7	5
SSX8	0
SSX9	0
ST13	1906
ST13P4	4
ST14	168
ST18	5
ST20	315
ST20_AS1	66
ST20_MTHFS	0
ST3GAL1	2081
ST3GAL2	1314
ST3GAL3	90
ST3GAL4	232
ST3GAL4_AS1	86
ST3GAL5	541
ST3GAL5_AS1	18
ST3GAL6	534
ST3GAL6_AS1	1
ST5	43
ST6GAL1	2264
ST6GAL2	1
ST6GALNAC1	27
ST6GALNAC2	500
ST6GALNAC3	102
ST6GALNAC4	100
ST6GALNAC5	1
ST6GALNAC6	393
ST7	131
ST7_AS1	7
ST7_AS2	28
ST7_OT3	9
ST7_OT4	58
ST7L	232
ST8SIA1	226
ST8SIA2	0
ST8SIA3	5
ST8SIA4	5872
ST8SIA5	2
ST8SIA6	86
ST8SIA6_AS1	3
STAB1	1257
STAB2	9
STAC	63
STAC2	0
STAC3	123
STAG1	2398
STAG2	10143
STAG3	70
STAG3L1	5
STAG3L2	150
STAG3L3	66
STAG3L4	230
STAG3L5P	25
STAG3L5P_PVRIG2P_PILRB	252
STAM	881
STAM_AS1	7
STAM2	1635
STAMBP	773
STAMBPL1	440
STAP1	148
STAP2	3
STAR	29
STARD10	128
STARD13	50
STARD13_AS	2
STARD3	405
STARD3NL	630
STARD4	1260
STARD4_AS1	41
STARD5	176
STARD6	0
STARD7	2357
STARD7_AS1	219
STARD8	64
STARD9	422
STAT1	22442
STAT2	4090
STAT3	5579
STAT4	2107
STAT5A	1796
STAT5B	5576
STAT6	4336
STATH	0
STAU1	1426
STAU2	1381
STAU2_AS1	20
STBD1	7
STC1	4
STC2	0
STEAP1	0
STEAP1B	0
STEAP2	6
STEAP2_AS1	0
STEAP3	39
STEAP3_AS1	5
STEAP4	8225
STH	0
STIL	872
STIM1	1240
STIM2	1107
STIP1	1046
STK10	4474
STK11	1445
STK11IP	185
STK16	366
STK17A	2557
STK17B	28291
STK19	111
STK24	3329
STK25	463
STK26	1976
STK3	409
STK31	9
STK32A	1
STK32B	20
STK32C	44
STK33	10
STK35	440
STK36	130
STK38	4510
STK38L	2083
STK39	943
STK4	12853
STK4_AS1	6
STK40	1099
STKLD1	35
STMN1	402
STMN2	4
STMN3	194
STMN4	2
STMND1	0
STOM	6014
STOML1	75
STOML2	658
STOML3	0
STON1	86
STON1_GTF2A1L	6
STON2	1380
STOX1	10
STOX2	4
STPG1	25
STPG2	5
STPG2_AS1	1
STRA13	61
STRA6	3
STRA8	0
STRADA	405
STRADB	15151
STRAP	812
STRBP	531
STRC	6
STRIP1	572
STRIP2	52
STRN	3311
STRN3	1069
STRN4	348
STS	252
STT3A	1284
STT3B	6235
STUB1	82
STX10	1057
STX11	3247
STX12	1087
STX16	1322
STX16_NPEPL1	36
STX17	1603
STX17_AS1	2
STX18	457
STX18_AS1	54
STX18_IT1	10
STX19	32
STX1A	25
STX1B	4
STX2	511
STX3	3650
STX4	368
STX5	532
STX6	1191
STX7	3387
STX8	404
STXBP1	35
STXBP2	1099
STXBP3	2318
STXBP4	184
STXBP5	6402
STXBP5_AS1	52
STXBP5L	9
STXBP6	10
STYK1	58
STYX	1543
STYXL1	179
SUB1	3195
SUCLA2	406
SUCLG1	717
SUCLG2	1135
SUCLG2_AS1	19
SUCNR1	108
SUCO	3060
SUDS3	1830
SUFU	144
SUGCT	13
SUGP1	214
SUGP2	1472
SUGT1	549
SUGT1P1	6
SUGT1P3	42
SULF1	5
SULF2	3924
SULT1A1	573
SULT1A2	8
SULT1A3	0
SULT1A4	0
SULT1B1	564
SULT1C2	2
SULT1C2P1	3
SULT1C3	0
SULT1C4	1
SULT1E1	1
SULT2A1	0
SULT2B1	0
SULT4A1	0
SULT6B1	0
SUMF1	650
SUMF2	698
SUMO1	1172
SUMO1P1	86
SUMO1P3	123
SUMO2	1790
SUMO3	378
SUMO4	191
