	gene_id_Covid3_R1_
BCDIN3D_AS1	0
BCHE	0
BCKDHA	1
BCKDHB	0
BCKDK	1
BCL10	2
BCL11A	0
BCL11B	17
BCL2	2
BCL2A1	2
BCL2L1	4
BCL2L10	0
BCL2L11	0
BCL2L12	1
BCL2L13	4
BCL2L14	3
BCL2L15	0
BCL2L2	4
BCL2L2_PABPN1	0
BCL3	410
BCL6	13
BCL6B	0
BCL7A	1
BCL7B	2
BCL7C	3
BCL9	3
BCL9L	15
BCLAF1	132
BCO1	1
BCO2	223
BCOR	21
BCORL1	0
BCORP1	0
BCR	29
BCRP2	0
BCRP3	0
BCS1L	2
BCYRN1	0
BDH1	4
BDH2	0
BDKRB1	0
BDKRB2	3
BDNF	7
BDNF_AS	0
BDP1	6
BEAN1	0
BEAN1_AS1	0
BECN1	8
BECN2	2
BEGAIN	1
BEND2	0
BEND3	3
BEND3P3	0
BEND4	1
BEND5	2
BEND6	2
BEND7	0
BEST1	0
BEST2	1
BEST3	2
BEST4	3
BET1	0
BET1L	1
BEX1	0
BEX2	0
BEX4	0
BEX5	0
BFAR	0
BFSP1	0
BFSP2	1
BGLAP	0
BGLT3	0
BGN	0
BHLHA15	0
BHLHA9	0
BHLHB9	1
BHLHE22	5
BHLHE23	0
BHLHE40	8
BHLHE40_AS1	0
BHLHE41	21
BHMG1	0
BHMT	0
BHMT2	0
BICC1	0
BICD1	2
BICD2	7
BID	0
BIK	0
BIN1	3
BIN2	1
BIN3	5
BIN3_IT1	0
BIRC2	1
BIRC3	5
BIRC5	2
BIRC6	11
BIRC6_AS2	0
BIRC7	3
BIRC8	0
BISPR	2
BIVM	1
BIVM_ERCC5	0
BLACAT1	4
BLACE	3
BLCAP	8
BLID	0
BLK	0
BLM	6
BLMH	0
BLNK	0
BLOC1S1	3
BLOC1S1_RDH5	0
BLOC1S2	2
BLOC1S3	4
BLOC1S4	4
BLOC1S5	0
BLOC1S5_TXNDC5	0
BLOC1S6	7
BLVRA	2
BLVRB	5
BLZF1	5
BMF	0
BMI1	1468
BMP1	4
BMP10	0
BMP15	1
BMP2	0
BMP2K	5
BMP3	12
BMP4	2
BMP5	0
BMP6	1
BMP7	1
BMP7_AS1	0
BMP8A	0
BMP8B	18
BMPER	8
BMPR1A	0
BMPR1B	5
BMPR1B_AS1	0
BMPR2	9
BMS1	4
BMS1P17	0
BMS1P18	0
BMS1P20	0
BMS1P21	0
BMS1P4	0
BMS1P5	0
BMS1P6	2
BMX	0
BNC1	0
BNC2	0
BNIP1	0
BNIP2	3
BNIP3	0
BNIP3L	1
BNIPL	8
BOC	9
BOD1	177
BOD1L1	11
BOD1L2	1
BOK	2
BOK_AS1	0
BOLA1	0
BOLA2	0
BOLA2B	0
BOLA3	0
BOLA3_AS1	0
BOLL	0
BOP1	2
BORA	0
BPESC1	0
BPGM	0
BPHL	0
BPI	0
BPIFA1	13
BPIFA2	0
BPIFA3	0
BPIFA4P	0
BPIFB1	51
BPIFB2	0
BPIFB3	0
BPIFB4	0
BPIFB6	0
BPIFC	0
BPNT1	5
BPTF	98
BPY2	0
BPY2B	0
BPY2C	0
BRAF	0
BRAP	3
BRAT1	8
BRCA1	2
BRCA2	1
BRCAT107	0
BRCAT54	0
BRCC3	0
BRD1	13
BRD2	194
BRD3	4
BRD4	20
BRD7	9
BRD7P3	0
BRD8	5
BRD9	8
BRDT	1
BRDTP1	0
BRE	0
BRE_AS1	4
BREA2	0
BRF1	4
BRF2	0
BRI3	0
BRI3BP	0
BRICD5	0
BRINP1	0
BRINP2	4
BRINP3	1
BRIP1	1
BRIX1	0
BRK1	7
BRMS1	6
BRMS1L	2
BROX	4
BRPF1	5
BRPF3	9
BRS3	0
BRSK1	1
BRSK2	4
BRWD1	11
BRWD1_AS1	0
BRWD1_IT2	0
BRWD3	4
BSCL2	0
BSDC1	13
BSG	14
BSN	89
BSN_AS2	0
BSND	0
BSPH1	0
BSPRY	3
BST1	0
BST2	31
BSX	0
BTAF1	2
BTBD1	0
BTBD10	2
BTBD11	1
BTBD16	0
BTBD17	0
BTBD18	0
BTBD19	0
BTBD2	4
BTBD3	3
BTBD6	0
BTBD7	7
BTBD8	0
BTBD9	6
BTC	0
BTD	0
BTF3	2
BTF3L4	2
BTF3P11	0
BTG1	2
BTG2	2
BTG3	0
BTG4	0
BTK	0
BTLA	0
BTN1A1	0
BTN2A1	1
BTN2A2	1
BTN2A3P	0
BTN3A1	10
BTN3A2	5
BTN3A3	6
BTNL10	0
BTNL2	0
BTNL3	0
BTNL8	1
BTNL9	1
BTRC	1
BUB1	1
BUB1B	0
BUB3	1
BUD13	0
BUD31	0
BVES	0
BVES_AS1	0
BYSL	0
BZRAP1	16
BZRAP1_AS1	0
BZW1	17
BZW2	1
C10orf10	0
C10orf105	0
C10orf107	0
C10orf11	23
C10orf111	0
C10orf113	0
C10orf12	0
C10orf120	0
C10orf126	0
C10orf128	0
C10orf131	0
C10orf142	0
C10orf2	1
C10orf25	0
C10orf32	0
C10orf32_ASMT	0
C10orf35	3
C10orf53	0
C10orf54	3
C10orf55	0
C10orf62	0
C10orf67	0
C10orf71	1
C10orf71_AS1	2
C10orf76	1
C10orf82	0
C10orf88	0
C10orf90	0
C10orf91	0
C10orf95	2
C10orf99	0
C11orf1	0
C11orf16	1
C11orf21	0
C11orf24	4
C11orf30	8
C11orf31	6
C11orf39	0
C11orf40	0
C11orf42	0
C11orf44	0
C11orf45	1
C11orf49	1
C11orf52	0
C11orf53	0
C11orf54	0
C11orf57	2
C11orf58	15
C11orf63	3
C11orf65	0
C11orf68	8
C11orf70	1
C11orf71	1
C11orf72	0
C11orf73	0
C11orf74	0
C11orf80	18
C11orf84	2
C11orf85	0
C11orf86	0
C11orf87	0
C11orf88	3
C11orf91	1
C11orf94	1
C11orf95	24
C11orf96	4
C11orf97	0
C11orf98	8
C12orf10	7
C12orf29	0
C12orf4	1
C12orf40	0
C12orf42	0
C12orf43	0
C12orf45	0
C12orf49	24
C12orf50	0
C12orf54	0
C12orf56	0
C12orf57	1
C12orf60	0
C12orf65	0
C12orf66	1
C12orf71	0
C12orf73	0
C12orf74	6
C12orf75	16
C12orf76	2
C12orf77	0
C12orf79	0
C12orf80	0
C14orf1	2
C14orf105	0
C14orf119	1
C14orf132	1
C14orf142	2
C14orf159	1
C14orf166	2
C14orf169	0
C14orf177	0
C14orf178	0
C14orf180	1
C14orf2	8
C14orf28	0
C14orf37	0
C14orf39	0
C14orf79	1
C14orf80	10
C14orf93	0
C15orf26	3
C15orf27	1
C15orf32	0
C15orf38_AP3S2	0
C15orf39	1
C15orf40	0
C15orf41	3
C15orf43	0
C15orf48	4
C15orf52	10
C15orf53	0
C15orf54	0
C15orf56	0
C15orf57	1
C15orf59	0
C15orf59_AS1	0
C15orf61	1
C15orf62	2
C15orf65	0
C16orf13	1
C16orf45	3
C16orf46	0
C16orf47	0
C16orf52	0
C16orf54	0
C16orf58	1
C16orf59	0
C16orf62	1
C16orf70	1
C16orf71	1
C16orf72	6
C16orf74	0
C16orf78	0
C16orf82	1
C16orf86	0
C16orf87	1
C16orf89	0
C16orf90	3
C16orf91	0
C16orf92	0
C16orf93	5
C16orf95	0
C16orf96	4
C16orf97	0
C17orf100	1
C17orf102	0
C17orf104	4
C17orf105	0
C17orf107	2
C17orf112	0
C17orf47	0
C17orf49	0
C17orf50	0
C17orf51	3
C17orf53	0
C17orf58	2
C17orf59	2
C17orf62	1
C17orf64	0
C17orf67	0
C17orf74	1
C17orf75	2
C17orf77	3
C17orf78	0
C17orf80	0
C17orf82	1
C17orf85	17
C17orf89	1
C17orf96	5
C17orf97	2
C17orf98	0
C17orf99	0
C18orf21	2
C18orf25	3
C18orf32	0
C18orf42	1
C18orf54	0
C18orf61	0
C18orf63	0
C18orf65	1
C18orf8	1
C19orf12	2
C19orf18	0
C19orf24	3
C19orf25	2
C19orf33	0
C19orf35	0
C19orf38	0
C19orf43	9
C19orf44	1
C19orf45	2
C19orf47	2
C19orf48	0
C19orf52	0
C19orf53	6
C19orf54	2
C19orf57	0
C19orf60	1
C19orf66	9
C19orf67	2
C19orf68	2
C19orf70	0
C19orf71	0
C19orf73	0
C19orf80	0
C19orf81	0
C19orf84	0
C1D	0
C1GALT1	2
C1GALT1C1	0
C1GALT1C1L	0
C1QA	1
C1QB	0
C1QBP	0
C1QC	5
C1QL1	1
C1QL2	0
C1QL3	0
C1QL4	1
C1QTNF1	0
C1QTNF1_AS1	0
C1QTNF2	2
C1QTNF3	0
C1QTNF3_AMACR	0
C1QTNF4	0
C1QTNF5	0
C1QTNF6	0
C1QTNF7	0
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	0
C1QTNF9B_AS1	0
C1R	0
C1RL	0
C1RL_AS1	1
C1S	0
C1orf100	0
C1orf101	0
C1orf105	0
C1orf106	18
C1orf109	0
C1orf110	7
C1orf111	2
C1orf112	2
C1orf115	3
C1orf116	6
C1orf122	0
C1orf123	2
C1orf127	0
C1orf131	2
C1orf137	0
C1orf140	0
C1orf141	1
C1orf145	7
C1orf146	0
C1orf158	2
C1orf159	2
C1orf162	0
C1orf167	3
C1orf168	0
C1orf174	0
C1orf177	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf194	8
C1orf195	0
C1orf198	2
C1orf204	0
C1orf21	20
C1orf210	2
C1orf216	1
C1orf220	0
C1orf226	1
C1orf228	2
C1orf229	0
C1orf233	0
C1orf234	0
C1orf27	1
C1orf35	8
C1orf43	5
C1orf50	0
C1orf52	1
C1orf53	0
C1orf54	0
C1orf56	1
C1orf61	0
C1orf64	1
C1orf68	0
C1orf74	0
C1orf87	4
C1orf94	0
C1orf95	1
C2	1
C2_AS1	0
C20orf141	0
C20orf144	0
C20orf166_AS1	1
C20orf173	0
C20orf194	4
C20orf195	0
C20orf196	5
C20orf197	1
C20orf202	0
C20orf203	0
C20orf24	499
C20orf27	0
C20orf62	1
C20orf78	0
C20orf85	7
C20orf96	4
C21orf140	0
C21orf2	1
C21orf33	0
C21orf58	7
C21orf59	7
C21orf62	0
C21orf62_AS1	0
C21orf91	1
C21orf91_OT1	0
C22orf15	0
C22orf23	2
C22orf24	0
C22orf29	3
C22orf31	0
C22orf34	0
C22orf39	0
C22orf42	0
C22orf46	5
C2CD2	1
C2CD2L	14
C2CD3	8
C2CD4A	0
C2CD4B	0
C2CD4C	4
C2CD4D	0
C2CD5	1
C2orf15	0
C2orf16	0
C2orf27A	0
C2orf27B	0
C2orf40	3
C2orf42	0
C2orf44	0
C2orf47	0
C2orf48	0
C2orf49	11
C2orf50	0
C2orf54	0
C2orf57	0
C2orf61	0
C2orf66	0
C2orf68	0
C2orf69	2
C2orf70	0
C2orf71	1
C2orf72	1
C2orf73	0
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	3
C2orf82	0
C2orf83	0
C2orf88	0
C2orf91	0
C3	16
C3AR1	0
C3P1	0
C3orf14	0
C3orf17	0
C3orf18	1
C3orf20	0
C3orf22	1
C3orf30	0
C3orf33	0
C3orf35	0
C3orf36	1
C3orf38	1
C3orf49	0
C3orf52	0
C3orf56	0
C3orf58	0
C3orf62	0
C3orf67	1
C3orf67_AS1	0
C3orf70	0
C3orf79	0
C3orf80	0
C3orf84	0
C4A	0
C4B	0
C4BPA	0
C4BPB	0
C4B_2	0
C4orf17	0
C4orf19	6
C4orf22	7
C4orf26	0
C4orf27	1
C4orf29	0
C4orf3	6
C4orf32	2
C4orf33	5
C4orf36	2
C4orf45	0
C4orf46	1
C4orf47	6
C4orf48	20
C4orf51	0
C5	0
C5AR1	3
C5AR2	0
C5orf15	1
C5orf17	0
C5orf22	2404
C5orf24	0
C5orf28	0
C5orf30	0
C5orf34	0
C5orf38	0
C5orf42	6
C5orf45	1
C5orf46	0
C5orf47	0
C5orf49	5
C5orf51	2
C5orf52	0
C5orf56	0
C5orf58	0
C5orf60	0
C5orf63	0
C5orf64	0
C5orf66	0
C5orf66_AS1	0
C5orf66_AS2	0
C5orf67	0
C6	0
C6orf1	1
C6orf10	0
C6orf106	10
C6orf118	0
C6orf120	0
C6orf132	29
C6orf136	5
C6orf141	0
C6orf15	0
C6orf163	0
C6orf165	0
C6orf201	0
C6orf203	1
C6orf222	0
C6orf223	0
C6orf226	2
C6orf229	0
C6orf25	0
C6orf47	3
C6orf48	6
C6orf52	0
C6orf58	0
C6orf62	0
C6orf7	0
C6orf89	1
C6orf99	1
C7	1
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	0
C7orf33	0
C7orf34	0
C7orf43	2
C7orf49	0
C7orf50	5
C7orf55	0
C7orf55_LUC7L2	0
C7orf57	6
C7orf60	0
C7orf61	0
C7orf62	3
C7orf65	0
C7orf66	0
C7orf69	0
C7orf71	1
C7orf72	0
C7orf73	1
C7orf76	0
C7orf77	0
C8A	0
C8B	0
C8G	0
C8orf22	0
C8orf31	0
C8orf33	2
C8orf34	3
C8orf34_AS1	6
C8orf37	3
C8orf37_AS1	0
C8orf4	1
C8orf44	0
C8orf44_SGK3	0
C8orf46	9
C8orf48	0
C8orf49	0
C8orf58	1
C8orf59	0
C8orf74	0
C8orf76	0
C8orf82	8
C8orf86	0
C8orf87	0
C8orf88	1
C8orf89	0
C9	0
C9orf106	0
C9orf114	7
C9orf116	2
C9orf117	24
C9orf129	0
C9orf131	0
C9orf135	0
C9orf135_AS1	0
C9orf139	1
C9orf142	0
C9orf152	0
C9orf153	0
C9orf156	0
C9orf16	5
C9orf163	2
C9orf170	0
C9orf171	2
C9orf172	37
C9orf173	0
C9orf173_AS1	0
C9orf24	10
C9orf3	13
C9orf40	1
C9orf41_AS1	0
C9orf43	0
C9orf47	0
C9orf50	3
C9orf57	0
C9orf62	0
C9orf64	3
C9orf66	0
C9orf69	39
C9orf72	0
C9orf78	7
C9orf84	0
C9orf85	0
C9orf89	4
C9orf9	0
C9orf91	0
C9orf92	0
CA1	0
CA10	1
CA11	0
CA12	1
CA13	0
CA14	1
CA2	1
CA3	0
CA3_AS1	5
CA4	0
CA5A	0
CA5B	3
CA5BP1	0
CA6	0
CA7	0
CA8	0
CA9	0
CAAP1	4
CAB39	8
CAB39L	2
CABIN1	6
CABLES1	2
CABLES2	1
CABP1	1
CABP2	0
CABP4	0
CABP5	0
CABP7	0
CABS1	0
CABYR	0
CACFD1	4
CACHD1	1
CACNA1A	23
CACNA1B	2
CACNA1C	2
CACNA1C_AS1	0
CACNA1C_AS2	0
CACNA1C_AS4	0
CACNA1C_IT2	1
CACNA1C_IT3	0
CACNA1D	2
CACNA1E	0
CACNA1F	41
CACNA1G	4
CACNA1G_AS1	0
CACNA1H	4
CACNA1I	1
CACNA1S	0
CACNA2D1	0
CACNA2D2	1
CACNA2D3	1
CACNA2D3_AS1	0
CACNA2D4	0
CACNB1	2
CACNB2	0
CACNB3	0
CACNB4	3
CACNG1	0
CACNG2	0
CACNG3	0
CACNG4	2
CACNG5	0
CACNG6	7
CACNG7	0
CACNG8	2
CACTIN	1
CACTIN_AS1	0
CACUL1	4
CACYBP	1
CAD	2
CADM1	1
CADM2	0
CADM2_AS2	0
CADM3	0
CADM3_AS1	0
CADM4	6
CADPS	2
CADPS2	1
CAGE1	0
CAHM	0
CALB1	2
CALB2	1
CALCA	0
CALCB	0
CALCOCO1	17
CALCOCO2	3
CALCR	0
CALCRL	0
CALD1	3
CALHM1	0
CALHM2	1
CALHM3	4
CALM1	8
CALM2	38
CALM3	8
CALML3	0
CALML3_AS1	0
CALML4	9
CALML5	1
CALML6	1
CALN1	1
CALR	22
CALR3	0
CALU	5
CALY	0
CAMK1	0
CAMK1D	12
CAMK1G	0
CAMK2A	0
CAMK2B	4
CAMK2D	9
CAMK2G	1
CAMK2N1	0
CAMK2N2	3
CAMK4	6
CAMKK1	4
CAMKK2	1
CAMKMT	0
CAMKV	0
CAMLG	0
CAMP	0
CAMSAP1	7
CAMSAP2	3
CAMSAP3	12
CAMTA1	6
CAMTA2	2
CAND1	7
CAND1.11	0
CAND2	2
CANT1	15
CANX	27
CAP1	10
CAP2	0
CAPG	1
CAPN1	13
CAPN10	5
CAPN10_AS1	0
CAPN11	0
CAPN12	0
CAPN13	22
CAPN14	6
CAPN15	9
CAPN2	74
CAPN3	4
CAPN5	11
CAPN6	0
CAPN7	1
CAPN8	17
CAPN9	2
CAPNS1	13
CAPNS2	1
CAPRIN1	9
CAPRIN2	0
CAPS	29
CAPS2	3
CAPSL	4
CAPZA1	2
CAPZA2	1
CAPZA3	0
CAPZB	14
CARD10	783
CARD11	2
CARD14	3
CARD16	3
CARD17	0
CARD18	0
CARD6	1
CARD8	0
CARD8_AS1	0
CARD9	0
CARF	0
CARHSP1	9
CARKD	2
CARM1	5
CARNMT1	0
CARNS1	1
CARS	19
CARS2	21
CARTPT	0
CASC1	4
CASC10	3
CASC11	0
CASC15	0
CASC16	0
CASC17	0
CASC18	0
CASC19	0
CASC2	0
CASC20	0
CASC21	0
CASC23	0
CASC3	5
CASC4	8
CASC5	0
CASC6	0
CASC8	0
CASC9	0
CASD1	0
CASK	1
CASKIN1	0
CASKIN2	3
CASP1	0
CASP10	3
CASP12	0
CASP14	0
CASP16P	0
CASP1P2	0
CASP2	5
CASP3	5
CASP4	6
CASP5	0
CASP6	0
CASP7	2
CASP8	4
CASP8AP2	0
CASP9	1
CASQ1	0
CASQ2	1
CASR	0
CASS4	0
CAST	19
CASZ1	21
CAT	4
CATIP	10
CATIP_AS1	0
CATIP_AS2	0
CATSPER1	0
CATSPER2	1
CATSPER2P1	0
CATSPER3	0
CATSPER4	0
CATSPERB	5
CATSPERD	0
CATSPERG	0
CAV1	0
CAV2	0
CAV3	8
CBARP	0
CBFA2T2	5
CBFA2T3	4
CBFB	5
CBL	1
CBLB	9
CBLC	4
CBLL1	1
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	1
CBR1	5
CBR3	1
CBR3_AS1	0
CBR4	0
CBS	0
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	1
CBX2	1
CBX3	4
CBX3P2	0
CBX4	11
CBX5	1
CBX6	15
CBX7	2
CBX8	3
CBY1	1
CBY3	0
CC2D1A	18
CC2D1B	10
CC2D2A	7
CC2D2B	0
CCAR1	11
CCAR2	27
CCAT1	0
CCAT2	0
CCBE1	2
CCBL1	1
CCBL2	0
CCDC101	0
CCDC102A	2
CCDC102B	0
CCDC103	7
CCDC105	1
CCDC106	9
CCDC107	0
CCDC108	17
CCDC109B	0
CCDC110	0
CCDC112	3
CCDC113	2
CCDC114	16
CCDC115	2
CCDC116	3
CCDC117	0
CCDC12	26
CCDC120	4
CCDC121	0
CCDC122	0
CCDC124	7
CCDC125	3
CCDC126	2
CCDC127	3
CCDC129	0
CCDC13	0
CCDC13_AS1	0
CCDC130	2
CCDC134	1
CCDC136	4
CCDC137	2
CCDC138	0
CCDC14	0
CCDC140	0
CCDC141	2
CCDC142	6
CCDC144A	1
CCDC144B	0
CCDC144CP	0
CCDC144NL	0
CCDC144NL_AS1	0
CCDC146	5
CCDC148	2
CCDC148_AS1	0
CCDC149	4
CCDC15	2
CCDC150	0
CCDC151	8
CCDC152	0
CCDC153	1
CCDC154	2
CCDC155	0
CCDC157	0
CCDC158	0
CCDC159	3
CCDC160	0
CCDC162P	0
CCDC163P	0
CCDC166	0
CCDC167	0
CCDC168	0
CCDC169	0
CCDC169_SOHLH2	0
CCDC17	13
CCDC170	0
CCDC171	0
CCDC172	0
CCDC173	1
CCDC174	4
CCDC175	0
CCDC176	6
CCDC177	3
CCDC178	0
CCDC179	0
CCDC18	0
CCDC180	0
CCDC181	1
CCDC182	0
CCDC183	0
CCDC183_AS1	0
CCDC184	0
CCDC185	0
CCDC186	3
CCDC22	6
CCDC24	2
CCDC25	1
CCDC26	0
CCDC27	4
CCDC28A	0
CCDC28B	1
CCDC3	0
CCDC30	0
CCDC33	8
CCDC34	0
CCDC36	0
CCDC37	26
CCDC37_AS1	0
CCDC38	0
CCDC39	7
CCDC40	21
CCDC42	0
CCDC42B	6
CCDC43	2
CCDC47	13
CCDC50	9
CCDC51	0
CCDC53	1
CCDC54	0
CCDC57	10
CCDC58	0
CCDC59	1
CCDC6	9
CCDC60	1
CCDC61	7
CCDC62	0
CCDC63	0
CCDC64	21
CCDC64B	46
CCDC65	4
CCDC66	3
CCDC67	0
CCDC68	1
CCDC69	2
CCDC7	0
CCDC70	0
CCDC71	1
CCDC71L	2
CCDC73	3
CCDC74A	4
CCDC74B	0
CCDC77	5
CCDC78	8
CCDC79	1
CCDC8	0
CCDC80	31
CCDC81	5
CCDC82	1
CCDC83	0
CCDC84	0
CCDC85A	2
CCDC85B	2
CCDC85C	5
CCDC86	3
CCDC87	0
CCDC88A	4
CCDC88B	16
CCDC88C	42
CCDC89	3
CCDC9	12
CCDC90B	0
CCDC91	1
CCDC92	1
CCDC93	0
CCDC94	6
CCDC96	10
CCDC97	6
CCER1	0
CCER2	0
CCHCR1	12
CCHE1	2
CCIN	0
CCK	0
CCKAR	20
CCKBR	3
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL15	0
CCL15_CCL14	0
CCL16	0
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	0
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	0
CCL28	7
CCL3	0
CCL3L1	0
CCL3L3	0
CCL4	0
CCL4L1	0
CCL4L2	0
CCL5	1
CCL7	0
CCL8	0
CCM2	4
CCM2L	3
CCNA1	2
CCNA2	0
CCNB1	0
CCNB1IP1	0
CCNB2	0
CCNB3	1
CCNC	3
CCND1	22
CCND2	2
CCND2_AS1	0
CCND3	2
CCNDBP1	1
CCNE1	1
CCNE2	0
CCNF	6
CCNG1	1
CCNG2	3
CCNH	2
CCNI	6
CCNI2	0
CCNJ	0
CCNJL	11
CCNK	11
CCNL1	5
CCNL2	11
CCNO	6
CCNT1	7
CCNT2	0
CCNT2_AS1	0
CCNY	1
CCNYL1	0
CCNYL2	0
CCP110	9
CCPG1	1
CCR1	0
CCR10	2
CCR2	0
CCR3	0
CCR4	0
CCR5	0
CCR6	0
CCR7	0
CCR8	0
CCR9	0
CCRL2	1
CCS	2
CCSAP	1
CCSER1	0
CCSER2	0
CCT2	2
CCT3	3
CCT4	0
CCT5	9
CCT6A	7
CCT6B	0
CCT6P1	0
CCT6P3	0
CCT7	2
CCT8	3
CCT8L2	0
CCZ1	0
CCZ1B	0
CD101	0
CD109	0
CD14	0
CD151	11
CD160	0
CD163	1
CD163L1	0
CD164	401
CD164L2	0
CD177	9
CD180	0
CD19	0
CD1A	0
CD1B	0
CD1C	0
CD1D	0
CD1E	0
CD2	0
CD200	0
CD200R1	2
CD200R1L	0
CD207	1
CD209	0
CD22	0
CD226	0
CD24	13
CD244	0
CD247	0
CD248	0
CD27	0
CD27_AS1	1
CD274	0
CD276	0
CD28	0
CD2AP	7
CD2BP2	7
CD300A	0
CD300C	0
CD300E	0
CD300LB	0
CD300LD	0
CD300LF	0
CD300LG	0
CD302	0
CD320	0
CD33	0
CD34	0
CD36	0
CD37	2
CD38	0
CD3D	0
CD3E	0
CD3EAP	0
CD3G	4
CD4	1
CD40	2
CD40LG	0
CD44	12
CD46	1
CD47	2
CD48	0
CD5	0
CD52	0
CD53	0
CD55	19
CD58	0
CD59	7
CD5L	0
CD6	1
CD63	25
CD68	1
CD69	0
CD7	0
CD70	0
CD72	0
CD74	54
CD79A	0
CD79B	4
CD80	0
CD81	3
CD81_AS1	0
CD82	36
CD83	0
CD84	1
CD86	0
CD8A	2
CD8B	0
CD9	20
CD93	0
CD96	2
CD99	2
CD99L2	2
CD99P1	7
CDA	0
CDADC1	0
CDAN1	4
CDC123	3
CDC14A	2
CDC14B	8
CDC14C	0
CDC16	2
CDC20	0
CDC20B	4
CDC23	0
CDC25A	0
CDC25B	2
CDC25C	0
CDC26	0
CDC27	4
CDC34	7
CDC37	25
CDC37L1	0
CDC37L1_AS1	0
CDC40	3
CDC42	4
CDC42BPA	10
CDC42BPB	19
CDC42BPG	20
CDC42EP1	5
CDC42EP2	2
CDC42EP3	1
CDC42EP4	4
CDC42EP5	12
CDC42P3	0
CDC42SE1	13
CDC42SE2	2
CDC45	0
CDC5L	6
CDC6	0
CDC7	0
CDC73	4
CDCA2	0
CDCA3	0
CDCA4	95
CDCA5	0
CDCA7	0
CDCA7L	1
CDCA8	0
CDCP1	8
CDCP2	1
CDH1	18
CDH10	0
CDH11	3
CDH12	0
CDH13	0
CDH15	6
CDH16	0
CDH17	0
CDH18	0
CDH19	0
CDH2	0
CDH20	0
CDH22	1
CDH23	4
CDH24	0
CDH26	8
CDH3	6
CDH4	1
CDH5	0
CDH6	0
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	0
CDHR3	6
CDHR4	7
CDHR5	2
CDIP1	0
CDIPT	3
CDIPT_AS1	0
CDK1	0
CDK10	20
CDK11A	8
CDK11B	6
CDK12	8
CDK13	33
CDK14	4
CDK15	0
CDK16	2
CDK17	4
CDK18	11
CDK19	7
CDK2	1
CDK20	1
CDK2AP1	2
CDK2AP2	10
CDK3	0
CDK4	2
CDK5	2
CDK5R1	4
CDK5R2	4
CDK5RAP1	1
CDK5RAP2	25
CDK5RAP3	21
CDK6	3
CDK7	0
CDK8	0
CDK9	9
CDKAL1	2
CDKL1	3
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	4
CDKN1A	0
CDKN1B	7
CDKN1C	8
CDKN2A	0
CDKN2A_AS1	0
CDKN2AIP	6
CDKN2AIPNL	0
CDKN2B	0
CDKN2B_AS1	0
CDKN2C	0
CDKN2D	0
CDKN3	0
CDNF	2
CDO1	0
CDON	2
CDPF1	3
CDR1	0
CDR2	1
CDR2L	0
CDRT1	3
CDRT15	0
CDRT15L2	0
CDRT15P1	0
CDRT15P2	0
CDRT4	0
CDRT7	0
CDRT8	1
CDS1	5
CDS2	0
CDSN	1
CDT1	0
CDV3	6
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY1B	0
CDY2A	0
CDY2B	0
CDYL	1
CDYL2	0
CEACAM1	5
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	9
CEACAM22P	0
CEACAM3	248
CEACAM4	0
CEACAM5	71
CEACAM6	6
CEACAM7	5
CEACAM8	1
CEBPA	5
CEBPA_AS1	0
CEBPB	8
CEBPB_AS1	0
CEBPD	7
CEBPE	1
CEBPG	0
CEBPZ	4
CEBPZOS	1
CECR1	0
CECR2	2
CECR3	0
CECR5	0
CECR5_AS1	2
CECR6	6
CECR7	1
CEL	0
CELA1	0
CELA2A	0
CELA2B	0
CELA3A	0
CELA3B	0
CELF1	11
CELF2	5
CELF2_AS1	0
CELF2_AS2	0
CELF3	2
CELF4	3
CELF5	1
CELF6	3
CELP	0
CELSR1	26
CELSR2	4
CELSR3	1
CELSR3_AS1	0
CEMIP	7
CEMP1	0
CEND1	0
CENPA	325
CENPB	9
CENPBD1	0
CENPBD1P1	3
CENPC	1
CENPE	0
CENPF	0
CENPH	0
CENPI	0
CENPJ	0
CENPK	0
CENPL	0
CENPM	0
CENPN	3
CENPO	0
CENPP	1
CENPQ	1
CENPT	12
CENPU	8
CENPV	0
CENPVP1	0
CENPVP2	0
CENPW	0
CEP104	10
CEP112	0
CEP120	0
CEP126	0
CEP128	1
CEP131	8
CEP135	3
CEP152	0
CEP162	2
CEP164	12
CEP170	1
CEP170B	12
CEP170P1	0
CEP19	1
CEP192	8
CEP250	15
CEP290	4
CEP295	0
CEP295NL	9
CEP350	52
CEP41	1
CEP44	1
CEP55	0
CEP57	3
CEP57L1	0
CEP63	1
CEP68	2
CEP70	1
CEP72	1
CEP76	1
CEP78	2
CEP83	4
