	gene_id_FLU_29_S179_
PRSS45	0
PRSS46	0
PRSS48	2
PRSS50	0
PRSS53	11
PRSS54	0
PRSS55	0
PRSS56	1
PRSS57	0
PRSS58	9
PRSS8	4
PRTFDC1	8
PRTG	3
PRTN3	0
PRUNE	176
PRUNE2	143
PRX	2
PRY	0
PRY2	0
PSAP	4546
PSAPL1	0
PSAT1	8
PSCA	0
PSD	3
PSD2	0
PSD3	12
PSD4	884
PSEN1	2358
PSEN2	5
PSENEN	69
PSG1	1
PSG10P	0
PSG11	2
PSG2	1
PSG3	0
PSG4	0
PSG5	0
PSG6	1
PSG7	2
PSG8	0
PSG9	0
PSIP1	512
PSKH1	32
PSKH2	0
PSMA1	260
PSMA2	96
PSMA3	185
PSMA3_AS1	666
PSMA4	179
PSMA5	132
PSMA6	189
PSMA7	194
PSMA8	5
PSMB1	189
PSMB10	199
PSMB11	0
PSMB2	85
PSMB3	395
PSMB4	382
PSMB5	40
PSMB6	66
PSMB7	80
PSMB8	427
PSMB8_AS1	271
PSMB9	409
PSMC1	182
PSMC2	93
PSMC3	90
PSMC3IP	34
PSMC4	184
PSMC5	90
PSMC6	236
PSMD1	373
PSMD10	31
PSMD11	96
PSMD12	187
PSMD13	256
PSMD14	31
PSMD2	361
PSMD3	102
PSMD4	447
PSMD5	118
PSMD5_AS1	35
PSMD6	499
PSMD6_AS2	843
PSMD7	228
PSMD8	94
PSMD9	121
PSME1	711
PSME2	33
PSME3	276
PSME4	1419
PSMF1	308
PSMG1	18
PSMG2	66
PSMG3	15
PSMG3_AS1	5
PSMG4	7
PSORS1C1	0
PSORS1C2	0
PSORS1C3	2
PSPC1	551
PSPH	2
PSPN	0
PSRC1	15
PSTK	13
PSTPIP1	793
PSTPIP2	3362
PTAFR	2553
PTAR1	1586
PTBP1	240
PTBP2	306
PTBP3	5350
PTCD1	0
PTCD2	8
PTCD3	160
PTCH1	14
PTCH2	30
PTCHD1	0
PTCHD1_AS	0
PTCHD2	2
PTCHD3	0
PTCHD4	2
PTCRA	2
PTCSC3	0
PTDSS1	232
PTDSS2	10
PTEN	10902
PTENP1	40
PTENP1_AS	1
PTER	58
PTF1A	0
PTGDR	38
PTGDR2	6
PTGDS	0
PTGER1	1
PTGER2	219
PTGER3	9
PTGER4	293
PTGER4P2_CDK2AP2P2	0
PTGES	13
PTGES2	12
PTGES2_AS1	0
PTGES3	596
PTGES3L	0
PTGES3L_AARSD1	0
PTGFR	35
PTGFRN	6
PTGIR	7
PTGIS	0
PTGR1	5
PTGR2	5
PTGS1	363
PTGS2	3310
PTH	0
PTH1R	1
PTH2	0
PTH2R	8
PTHLH	0
PTK2	56
PTK2B	1981
PTK6	2
PTK7	2
PTMA	445
PTMS	28
PTN	0
PTOV1	75
PTOV1_AS1	52
PTOV1_AS2	7
PTP4A1	1028
PTP4A2	2402
PTP4A3	17
PTPDC1	5
PTPMT1	43
PTPN1	675
PTPN11	412
PTPN12	1764
PTPN13	23
PTPN14	11
PTPN18	229
PTPN2	340
PTPN20	1
PTPN21	4
PTPN22	853
PTPN23	69
PTPN3	4
PTPN4	479
PTPN5	0
PTPN6	1434
PTPN7	134
PTPN9	114
PTPRA	1216
PTPRB	2
PTPRC	38263
PTPRCAP	35
PTPRD	4
PTPRD_AS1	0
PTPRD_AS2	0
PTPRE	5404
PTPRF	3
PTPRG	0
PTPRG_AS1	2
PTPRH	0
PTPRJ	7942
PTPRK	8
PTPRM	24
PTPRN	1
PTPRN2	21
PTPRO	14
PTPRQ	0
PTPRR	0
PTPRS	8
PTPRT	7
PTPRU	0
PTPRVP	3
PTPRZ1	0
PTRF	3
PTRH1	2
PTRH2	154
PTRHD1	23
PTS	59
PTTG1	19
PTTG1IP	1230
PTTG2	59
PTTG3P	6
PTX3	51
PTX4	0
PUF60	70
PUM1	512
PUM2	2037
PURA	53
PURB	973
PURG	0
PUS1	1
PUS10	344
PUS3	36
PUS7	28
PUS7L	77
PUSL1	5
PVALB	0
PVR	23
PVRIG	40
PVRIG2P	0
PVRL1	18
PVRL2	19
PVRL3	5
PVRL3_AS1	0
PVRL4	4
PVT1	7
PWAR1	0
PWAR4	0
PWAR5	49
PWARSN	15
PWP1	40
PWP2	13
PWRN1	0
PWRN2	1
PWRN3	0
PWRN4	0
PWWP2A	362
PWWP2B	12
PXDC1	2
PXDN	0
PXDNL	4
PXK	1133
PXMP2	4
PXMP4	6
PXN	826
PXN_AS1	16
PXT1	0
PXYLP1	197
PYCARD	193
PYCARD_AS1	9
PYCR1	7
PYCR2	58
PYCRL	0
PYDC1	0
PYDC2	0
PYGB	101
PYGL	10573
PYGM	92
PYGO1	3
PYGO2	15
PYHIN1	97
PYROXD1	122
PYROXD2	17
PYURF	0
PYY	0
PYY2	0
PZP	74
QARS	211
QDPR	4
QKI	4091
QPCT	1882
QPCTL	1
QPRT	1
QRFP	0
QRFPR	0
QRICH1	277
QRICH2	20
QRSL1	45
QSER1	190
QSOX1	438
QSOX2	98
QTRT1	4
QTRTD1	65
R3HCC1	36
R3HCC1L	471
R3HDM1	153
R3HDM2	207
R3HDM4	1156
R3HDML	0
RAB10	1713
RAB11A	540
RAB11B	33
RAB11B_AS1	1
RAB11FIP1	2859
RAB11FIP2	279
RAB11FIP3	16
RAB11FIP4	602
RAB11FIP5	3
RAB12	62
RAB13	41
RAB14	651
RAB15	38
RAB17	0
RAB18	1123
RAB19	12
RAB1A	1228
RAB1B	208
RAB20	160
RAB21	467
RAB22A	344
RAB23	29
RAB24	1107
RAB25	0
RAB26	0
RAB27A	1800
RAB27B	361
RAB28	73
RAB29	135
RAB2A	768
RAB2B	1338
RAB30	28
RAB30_AS1	13
RAB31	2862
RAB32	320
RAB33A	5
RAB33B	492
RAB34	27
RAB35	190
RAB36	19
RAB37	200
RAB38	4
RAB39A	22
RAB39B	86
RAB3A	0
RAB3B	1
RAB3C	0
RAB3D	1233
RAB3GAP1	489
RAB3GAP2	741
RAB3IL1	3
RAB3IP	313
RAB40A	0
RAB40AL	0
RAB40B	0
RAB40C	40
RAB41	1
RAB42	0
RAB43	23
RAB44	13
RAB4A	43
RAB4B	0
RAB4B_EGLN2	0
RAB5A	825
RAB5B	472
RAB5C	337
RAB6A	746
RAB6B	22
RAB6C	1
RAB6C_AS1	0
RAB7A	887
RAB7B	2
RAB8A	389
RAB8B	3023
RAB9A	102
RAB9B	1
RAB9BP1	0
RABAC1	65
RABEP1	356
RABEP2	11
RABEPK	38
RABGAP1	306
RABGAP1L	1266
RABGEF1	1455
RABGGTA	12
RABGGTB	66
RABIF	177
RABL2A	5
RABL2B	3
RABL3	68
RABL6	54
RAC1	868
RAC2	964
RAC3	0
RACGAP1	55
RACGAP1P	0
RAD1	29
RAD17	73
RAD18	40
RAD21	1638
RAD21_AS1	0
RAD21L1	2
RAD23A	70
RAD23B	1521
RAD50	111
RAD51	8
RAD51_AS1	19
RAD51AP1	3
RAD51AP2	0
RAD51B	28
RAD51C	21
RAD51D	4
RAD51L3_RFFL	0
RAD52	223
RAD54B	7
RAD54L	6
RAD54L2	56
RAD9A	11
RAD9B	11
RADIL	5
RAE1	107
RAET1E	0
RAET1E_AS1	0
RAET1G	0
RAET1K	0
RAET1L	0
RAF1	2457
RAG1	0
RAG2	1
RAI1	16
RAI1_AS1	1
RAI14	0
RAI2	1
RALA	63
RALB	2904
RALBP1	1034
RALGAPA1	289
RALGAPA1P	10
RALGAPA2	5410
RALGAPB	1035
RALGDS	96
RALGPS1	64
RALGPS2	553
RALY	488
RALY_AS1	14
RALYL	1
RAMP1	2
RAMP2	0
RAMP2_AS1	1
RAMP3	11
RAN	209
RANBP1	26
RANBP10	132
RANBP17	11
RANBP2	1535
RANBP3	131
RANBP3L	0
RANBP6	173
RANBP9	854
RANGAP1	31
RANGRF	0
RAP1A	1005
RAP1B	994
RAP1GAP	59
RAP1GAP2	780
RAP1GDS1	115
RAP2A	255
RAP2B	362
RAP2C	671
RAP2C_AS1	22
RAPGEF1	605
RAPGEF2	1374
RAPGEF3	9
RAPGEF4	14
RAPGEF4_AS1	1
RAPGEF5	0
RAPGEF6	1281
RAPGEFL1	36
RAPH1	13
RAPSN	18
RARA	456
RARA_AS1	128
RARB	48
RARG	2
RARRES1	0
RARRES2	0
RARRES3	53
RARS	210
RARS2	172
RASA1	1599
RASA2	2656
RASA3	179
RASA4	0
RASA4B	0
RASA4CP	6
RASAL1	1
RASAL2	7
RASAL2_AS1	0
RASAL3	154
RASD1	7
RASD2	0
RASEF	0
RASGEF1A	57
RASGEF1B	60
RASGEF1C	0
RASGRF1	0
RASGRF2	24
RASGRF2_AS1	1
RASGRP1	248
RASGRP2	468
RASGRP3	27
RASGRP4	418
RASIP1	0
RASL10A	0
RASL10B	1
RASL11A	3
RASL11B	0
RASL12	0
RASSF1	56
RASSF1_AS1	3
RASSF10	0
RASSF2	11670
RASSF3	1503
RASSF4	93
RASSF5	1644
RASSF6	4
RASSF7	22
RASSF8	3
RASSF8_AS1	3
RASSF9	0
RAVER1	57
RAVER2	234
RAX	0
RAX2	1
RB1	936
RB1CC1	1864
RBAK	85
RBAK_RBAKDN	0
RBAKDN	0
RBBP4	182
RBBP5	322
RBBP6	489
RBBP7	83
RBBP8	149
RBBP8NL	0
RBBP9	43
RBCK1	229
RBFA	7
RBFADN	0
RBFOX1	5
RBFOX2	0
RBFOX3	0
RBKS	8
RBL1	247
RBL2	2328
RBM10	232
RBM11	9
RBM12	406
RBM12B	211
RBM12B_AS1	12
RBM14	117
RBM14_RBM4	0
RBM15	296
RBM15B	141
RBM17	215
RBM18	102
RBM19	67
RBM20	1
RBM22	254
RBM23	1104
RBM24	0
RBM25	987
RBM26	360
RBM26_AS1	2
RBM27	463
RBM28	27
RBM3	284
RBM33	2127
RBM34	92
RBM38	1431
RBM39	3110
RBM4	218
RBM41	79
RBM42	34
RBM43	55
RBM44	103
RBM45	18
RBM46	0
RBM47	1777
RBM48	89
RBM4B	46
RBM5	1732
RBM5_AS1	161
RBM6	516
RBM7	197
RBM8A	297
RBMS1	1650
RBMS2	88
RBMS3	0
RBMS3_AS1	0
RBMS3_AS3	0
RBMX	281
RBMX2	52
RBMXL1	312
RBMXL2	0
RBMXL3	0
RBMY1A1	0
RBMY1A3P	0
RBMY1B	0
RBMY1D	0
RBMY1E	0
RBMY1F	0
RBMY1J	0
RBMY2EP	0
RBMY2FP	0
RBMY3AP	0
RBP1	1
RBP2	0
RBP3	0
RBP4	0
RBP5	13
RBP7	69
RBPJ	2371
RBPJL	0
RBPMS	53
RBPMS_AS1	0
RBPMS2	0
RBSN	242
RBX1	74
RC3H1	3421
RC3H2	314
RCAN1	76
RCAN2	0
RCAN3	26
RCAN3AS	0
RCBTB1	186
RCBTB2	707
RCC1	33
RCC2	179
RCCD1	5
RCE1	6
RCHY1	231
RCL1	119
RCN1	12
RCN2	19
RCN3	99
RCOR1	1087
RCOR2	2
RCOR3	458
RCSD1	896
RCVRN	8
RD3	0
RD3L	29
RDH10	34
RDH10_AS1	3
RDH11	140
RDH12	5
RDH13	8
RDH14	0
RDH16	0
RDH5	6
RDH8	0
RDM1	0
RDX	129
REC114	17
REC8	96
RECK	28
RECQL	141
RECQL4	1
RECQL5	26
REEP1	2
REEP2	2
REEP3	153
REEP4	14
REEP5	443
REEP6	0
REG1A	0
REG1B	0
REG1P	0
REG3A	0
REG3G	0
REG4	1
REL	1642
RELA	212
RELB	138
RELL1	492
RELL2	5
RELN	8
RELT	713
REM1	0
REM2	104
REN	0
RENBP	47
REP15	0
REPIN1	17
REPS1	135
REPS2	2388
RER1	239
RERE	689
REREP3	7
RERG	0
RERG_AS1	0
RERGL	0
RESP18	0
REST	626
RET	2
RETN	152
RETNLB	3
RETSAT	114
REV1	241
REV3L	812
REXO1	37
REXO1L2P	1
REXO2	65
REXO4	17
RFC1	302
RFC2	78
RFC3	34
RFC4	38
RFC5	28
RFESD	16
RFFL	78
RFK	29
RFNG	10
RFPL1	0
RFPL1S	0
RFPL2	0
RFPL3	0
RFPL3S	3
RFPL4A	0
RFPL4AL1	0
RFPL4B	0
RFT1	87
RFTN1	67
RFTN2	15
RFWD2	2927
RFWD3	94
RFX1	16
RFX2	120
RFX3	429
RFX3_AS1	11
RFX4	0
RFX5	179
RFX6	0
RFX7	89
RFX8	0
RFXANK	122
RFXAP	26
RGAG1	1
RGAG4	81
RGCC	77
RGL1	24
RGL2	613
RGL3	16
RGL4	627
RGMA	0
RGMB	14
RGMB_AS1	0
RGN	0
RGP1	48
RGPD1	4
RGPD2	0
RGPD3	3
RGPD4	1
RGPD4_AS1	0
RGPD5	0
RGPD6	0
RGPD8	0
RGR	0
RGS1	30
RGS10	354
RGS11	0
RGS12	8
RGS13	3
RGS14	439
RGS16	1
RGS17	0
RGS18	1893
RGS19	517
RGS2	6739
RGS20	3
RGS21	0
RGS22	4
RGS3	159
RGS4	0
RGS5	4
RGS6	39
RGS7	6
RGS7BP	0
RGS8	0
RGS9	12
RGS9BP	0
RGSL1	7
RHAG	27
RHBDD1	383
RHBDD2	24
RHBDD3	3
RHBDF1	0
RHBDF2	120
RHBDL1	1
RHBDL2	1
RHBDL3	1
RHBG	0
RHCE	6
RHCG	0
RHD	91
RHEB	223
RHEBL1	2
RHNO1	39
RHO	0
RHOA	3456
RHOB	426
RHOBTB1	58
RHOBTB2	18
RHOBTB3	313
RHOC	43
RHOD	0
RHOF	6
RHOG	428
RHOH	63
RHOJ	2
RHOQ	774
RHOT1	1041
RHOT2	100
RHOU	166
RHOV	0
RHOXF1	0
RHOXF1_AS1	8
RHOXF1P1	0
RHOXF2	0
RHOXF2B	0
RHPN1	7
RHPN1_AS1	0
RHPN2	5
RIBC1	2
RIBC2	2
RIC1	768
RIC3	8
RIC8A	344
RIC8B	37
RICTOR	4622
RIF1	552
RIIAD1	0
RILP	117
RILPL1	30
RILPL2	640
RIMBP2	0
RIMBP3	0
RIMBP3B	0
RIMBP3C	0
RIMKLA	1
RIMKLB	28
RIMS1	2
RIMS2	12
RIMS3	2
RIMS4	0
RIN1	5
RIN2	40
RIN3	408
RING1	37
RINL	116
RINT1	30
RIOK1	59
RIOK2	52
RIOK3	4143
RIPK1	359
RIPK2	286
RIPK3	115
RIPK4	2
RIPPLY1	0
RIPPLY2	0
RIPPLY3	0
RIT1	987
RIT2	0
RITA1	6
RLBP1	21
RLF	859
RLIM	2625
RLN1	1
RLN2	0
RLN3	0
RLTPR	11
RMDN1	136
RMDN2	45
RMDN2_AS1	1
RMDN3	24
RMI1	105
RMI2	30
RMND1	50
RMND5A	1290
RMND5B	25
RMRP	5219
RMST	0
RN7SK	203803
RN7SL1	23035
RN7SL2	35318
RNA18S5	203
RNA28S5	1869
RNA45S5	361
RNA5_8S5	0
RNA5S1	0
RNA5S10	0
RNA5S11	0
RNA5S12	0
RNA5S13	0
RNA5S14	0
RNA5S15	0
RNA5S16	0
RNA5S17	0
RNA5S2	0
RNA5S3	0
RNA5S4	0
RNA5S5	0
RNA5S6	0
RNA5S7	0
RNA5S8	0
RNA5S9	0
RNASE1	9
RNASE10	0
RNASE11	1
RNASE12	0
RNASE13	0
RNASE2	279
RNASE3	4
RNASE4	27
RNASE6	151
RNASE7	0
RNASE8	4
RNASE9	0
RNASEH1	23
RNASEH1_AS1	6
RNASEH2A	3
RNASEH2B	127
RNASEH2B_AS1	0
RNASEH2C	50
RNASEK	7
RNASEK_C17orf49	0
RNASEL	755
RNASET2	1640
RND1	0
RND2	4
RND3	0
RNF10	4256
RNF103	242
RNF103_CHMP3	0
RNF11	1377
RNF111	608
RNF112	1
RNF113A	77
RNF113B	0
RNF114	319
RNF115	110
RNF121	14
RNF122	32
RNF123	172
RNF125	144
RNF126	21
RNF126P1	0
RNF128	2
RNF13	1759
RNF130	1662
RNF133	0
RNF135	101
RNF138	369
RNF138P1	11
RNF139	409
RNF139_AS1	7
RNF14	254
RNF141	1013
RNF144A	151
RNF144A_AS1	1
RNF144B	3321
RNF145	507
RNF146	276
RNF148	0
RNF149	11444
RNF150	0
RNF151	0
RNF152	3
RNF157	11
RNF157_AS1	0
RNF165	9
RNF166	232
RNF167	100
RNF168	208
RNF169	2484
RNF17	3
RNF170	45
RNF175	594
RNF180	0
RNF181	124
RNF182	5
RNF183	1
RNF185	130
RNF186	0
RNF187	85
RNF19A	1065
RNF19B	957
RNF2	208
RNF20	366
RNF207	0
RNF208	0
RNF212	1
RNF212B	0
RNF213	8341
RNF214	15
RNF215	2
RNF216	459
RNF216_IT1	4
RNF216P1	28
RNF217	30
RNF217_AS1	1
RNF219	54
RNF219_AS1	0
RNF220	58
RNF222	1
RNF223	0
RNF224	0
RNF225	0
RNF24	1828
RNF25	40
RNF26	4
RNF31	209
RNF32	60
RNF34	227
RNF38	548
RNF39	13
RNF4	310
RNF40	566
RNF41	309
RNF43	46
RNF44	75
RNF5	52
RNF5P1	0
RNF6	241
RNF7	120
RNF8	26
RNFT1	178
RNFT2	3
RNGTT	218
RNH1	59
RNLS	24
RNMT	150
RNMTL1	9
RNPC3	353
RNPEP	99
RNPEPL1	82
RNPS1	76
RNU1_1	0
RNU1_13P	0
RNU1_2	0
RNU1_27P	0
RNU1_28P	0
RNU1_3	0
RNU1_4	0
RNU105B	5
RNU105C	0
RNU11	69
RNU12	100
RNU2_1	0
RNU2_2P	9897
RNU4_1	1511
RNU4_2	5437
RNU4ATAC	58
RNU5A_1	106
RNU5B_1	109
RNU5D_1	4
RNU5E_1	50
RNU5F_1	4
RNU6_1	0
RNU6_10P	0
RNU6_14P	0
RNU6_15P	0
RNU6_16P	3
RNU6_19P	1
RNU6_2	0
RNU6_21P	0
RNU6_23P	0
RNU6_26P	1
RNU6_28P	0
RNU6_30P	1
RNU6_31P	1
RNU6_33P	11
RNU6_34P	0
RNU6_35P	0
RNU6_36P	8
RNU6_39P	0
RNU6_42P	11
RNU6_45P	0
RNU6_46P	0
RNU6_48P	0
RNU6_52P	0
RNU6_53P	0
RNU6_55P	0
RNU6_56P	0
RNU6_57P	0
RNU6_58P	0
RNU6_59P	4
RNU6_63P	0
RNU6_64P	0
RNU6_66P	0
RNU6_67P	0
RNU6_68P	1
RNU6_69P	4
RNU6_7	0
RNU6_71P	0
RNU6_72P	0
RNU6_75P	0
RNU6_76P	0
RNU6_78P	0
RNU6_79P	3
RNU6_8	0
RNU6_81P	0
RNU6_82P	33
RNU6_83P	4
RNU6_9	0
RNU6ATAC	20
RNU7_1	0
RNU86	0
RNVU1_1	1
RNVU1_14	11
RNVU1_15	3
RNVU1_17	0
RNVU1_18	0
RNVU1_19	4
RNVU1_20	0
RNVU1_3	3
RNVU1_4	0
RNVU1_6	2
RNVU1_7	1
RNVU1_8	0
RNY1	2330
RNY3	0
RNY4	0
RNY5	3
ROBO1	0
ROBO2	2
ROBO3	0
ROBO4	0
ROCK1	3573
ROCK1P1	1
ROCK2	711
ROGDI	36
ROM1	1
ROMO1	12
ROPN1	0
ROPN1B	0
ROPN1L	196
ROPN1L_AS1	9
ROR1	4
ROR1_AS1	1
ROR2	0
RORA	445
RORA_AS1	58
RORA_AS2	0
RORB	1
RORB_AS1	0
RORC	2
ROS1	0
RP1	1
RP11_87M18.2	0
RP1L1	1
RP2	1120
RP9	11
RP9P	3
RPA1	106
RPA2	471
RPA3	28
RPA4	27
RPAIN	23
RPAP1	4
RPAP2	89
RPAP3	138
RPARP_AS1	7
RPE	127
RPE65	0
RPEL1	0
RPF1	155
RPF2	24
RPGR	337
RPGRIP1	19
RPGRIP1L	7
RPH3A	21
RPH3AL	0
RPIA	92
RPL10	250
RPL10A	374
RPL10L	0
RPL11	1010
RPL12	634
RPL13	1027
RPL13A	1719
RPL13AP17	0
RPL13AP20	0
RPL13AP3	0
RPL13AP5	15
RPL13AP6	79
RPL13P5	7
RPL14	518
RPL15	897
RPL17	21
RPL17_C18orf32	0
RPL18	607
RPL18A	381
RPL19	1829
RPL19P12	0
RPL21	1821
RPL21P28	2
RPL21P44	153
RPL22	236
RPL22L1	19
RPL23	386
RPL23A	1200
RPL23AP32	0
RPL23AP53	18
RPL23AP64	13
RPL23AP7	6
RPL23AP82	6
RPL23AP87	7
RPL23P8	2
RPL24	506
RPL26	523
RPL26L1	17
RPL27	429
RPL27A	1093
RPL28	259
RPL29	479
RPL29P2	0
RPL3	765
RPL30	2587
RPL31	464
RPL31P11	6
RPL32	1593
RPL32P3	31
RPL34	210
RPL34_AS1	0
RPL35	315
RPL35A	604
RPL36	216
RPL36A	10
RPL36A_HNRNPH2	0
RPL36AL	383
RPL37	711
RPL37A	951
RPL38	2092
RPL39	320
RPL39L	2
RPL3L	3
RPL4	1959
RPL41	739
RPL5	790
RPL6	618
RPL7	696
RPL7A	1214
RPL7L1	45
RPL8	626
RPL9	754
RPLP0	802
RPLP0P2	2
RPLP1	516
RPLP2	611
RPN1	1223
RPN2	370
RPP14	75
RPP21	0
RPP25	1
RPP25L	14
RPP30	43
RPP38	15
RPP40	7
RPPH1	28791
RPRD1A	188
RPRD1B	92
RPRD2	200
RPRM	0
RPRML	0
RPS10	3
RPS10_NUDT3	0
RPS10P7	2
RPS11	3334
RPS12	2131
RPS13	738
RPS14	630
RPS14P3	17
RPS15	460
RPS15A	1312
RPS15AP10	26
RPS16	153
RPS16P5	576
RPS17	675
RPS18	421
RPS18P9	26
RPS19	401
RPS19BP1	68
RPS2	1325
RPS20	648
RPS21	72
RPS23	493
RPS24	855
RPS25	873
RPS26	155
RPS26P11	1
RPS27	1300
RPS27A	377
RPS27L	43
RPS28	219
RPS29	183
RPS2P32	1
RPS3	740
RPS3A	762
RPS4X	856
RPS4Y1	269
RPS4Y2	1
RPS5	261
RPS6	1450
RPS6KA1	1612
RPS6KA2	30
RPS6KA2_AS1	14
RPS6KA2_IT1	0
RPS6KA3	1948
RPS6KA4	19
RPS6KA5	302
RPS6KA6	0
RPS6KB1	340
RPS6KB2	66
RPS6KC1	190
RPS6KL1	35
RPS7	304
RPS7P5	0
RPS8	997
RPS9	870
RPSA	440
RPSAP52	0
RPSAP58	2
RPSAP9	0
RPTN	1
RPTOR	30
RPUSD1	7
RPUSD2	6
RPUSD3	7
RPUSD4	22
RQCD1	134
RRAD	1
RRAGA	108
RRAGB	47
RRAGC	271
RRAGD	419
RRAS	9
RRAS2	47
RRBP1	435
RREB1	258
RRH	1
RRM1	80
RRM2	38
RRM2B	482
RRN3	78
RRN3P1	13
RRN3P2	43
RRN3P3	14
RRNAD1	25
RRP1	10
RRP12	171
RRP15	22
RRP1B	44
RRP36	103
RRP7A	44
RRP7BP	10
RRP8	35
RRP9	4
RRS1	11
RRS1_AS1	5
RS1	11
RSAD1	4
RSAD2	60
RSBN1	1357
RSBN1L	616
RSC1A1	35
RSF1	612
RSG1	7
RSL1D1	168
RSL24D1	204
RSPH1	0
RSPH10B	0
RSPH10B2	0
RSPH14	11
RSPH3	33
RSPH4A	8
RSPH6A	0
RSPH9	7
RSPO1	0
RSPO2	0
RSPO3	1
RSPO4	0
RSPRY1	216
RSRC1	110
RSRC2	629
RSRP1	1034
RSU1	843
RSU1P2	0
RTBDN	0
RTCA	138
RTCA_AS1	8
RTCB	86
RTEL1	0
RTEL1_TNFRSF6B	0
RTF1	452
RTFDC1	1150
RTKN	0
RTKN2	51
RTL1	0
RTN1	41
RTN2	25
RTN3	2176
RTN4	1745
RTN4IP1	26
RTN4R	0
RTN4RL1	1
RTN4RL2	0
RTP1	0
RTP2	0
RTP3	0
RTP4	14
RTP5	0
RTTN	58
RUFY1	393
RUFY2	140
RUFY3	73
RUFY4	5
RUNDC1	79
RUNDC3A	43
RUNDC3A_AS1	9
RUNDC3B	66
RUNX1	619
RUNX1_IT1	176
RUNX1T1	0
RUNX2	210
RUNX3	90
RUSC1	24
RUSC1_AS1	1
RUSC2	11
RUVBL1	40
RUVBL1_AS1	0
RUVBL2	30
RWDD1	46
RWDD2A	1
RWDD2B	7
RWDD3	13
RWDD4	50
RXFP1	1
RXFP2	9
RXFP3	1
RXFP4	58
RXRA	977
RXRB	113
RXRG	2
RYBP	1324
RYK	148
RYR1	1
RYR2	6
RYR3	10
S100A1	2
S100A10	137
S100A11	713
S100A12	3982
S100A13	6
S100A14	0
S100A16	0
S100A2	0
S100A3	0
S100A4	1018
S100A5	0
S100A6	768
S100A7	0
S100A7A	0
S100A7L2	0
S100A8	9107
S100A9	68103
S100B	1
S100G	0
S100P	586
S100PBP	159
S100Z	29
S1PR1	135
S1PR2	0
S1PR3	24
S1PR4	276
S1PR5	62
SAA1	0
SAA2	0
SAA2_SAA4	0
SAA3P	0
SAA4	0
SAAL1	28
SAC3D1	2
SACM1L	506
SACS	207
SACS_AS1	0
SAE1	67
SAFB	535
SAFB2	342
SAG	0
SAGE1	0
SALL1	0
SALL2	1
SALL3	1
SALL4	0
SALRNA1	0
SALRNA2	0
SALRNA3	0
SAMD1	2
SAMD10	1
SAMD11	0
SAMD12	28
SAMD12_AS1	0
SAMD13	0
SAMD14	1
SAMD15	13
SAMD3	118
SAMD4A	14
SAMD4B	135
SAMD5	0
SAMD7	0
SAMD8	1389
SAMD9	2035
SAMD9L	2711
SAMHD1	922
SAMM50	39
SAMSN1	7744
SAMSN1_AS1	22
SAP130	200
SAP18	258
SAP25	30
SAP30	121
SAP30BP	313
SAP30L	335
SAP30L_AS1	102
SAPCD1	0
SAPCD1_AS1	0
SAPCD2	6
SAR1A	623
SAR1B	165
SARAF	1450
SARDH	2
SARM1	4
SARNP	74
SARS	502
SARS2	1
SART1	303
SART3	236
SASH1	9
SASH3	931
SASS6	85
SAT1	8758
SAT2	18
SATB1	506
SATB1_AS1	6
SATB2	8
SATB2_AS1	0
SATL1	2
SAV1	52
SAXO1	0
SAXO2	0
SAYSD1	58
SBDS	133
SBDSP1	62
SBF1	171
SBF1P1	0
SBF2	2086
SBF2_AS1	67
SBK1	1
SBK2	0
SBK3	0
SBNO1	1191
SBNO2	1806
SBSN	0
SBSPON	9
SC5D	46
SCAF1	15
SCAF11	2596
SCAF4	121
SCAF8	1161
SCAI	44
SCAMP1	217
SCAMP1_AS1	9
SCAMP2	96
SCAMP3	13
SCAMP4	6
SCAMP5	0
SCAND1	40
SCAND2P	54
SCAP	101
SCAPER	249
SCARA3	0
SCARA5	0
SCARB1	2
SCARB2	191
SCARF1	173
SCARF2	3
SCARNA1	35
SCARNA10	6941
SCARNA11	2
SCARNA12	65
SCARNA13	0
SCARNA14	1
SCARNA15	0
SCARNA16	22
SCARNA17	51
SCARNA18	7
SCARNA2	468
SCARNA20	15
SCARNA21	598
SCARNA22	17
SCARNA23	0
SCARNA27	0
SCARNA3	95
SCARNA4	11
SCARNA5	477
SCARNA6	92
SCARNA7	713
SCARNA8	3
SCARNA9	259
SCARNA9L	1
SCART1	2
SCCPDH	49
SCD	18
SCD5	10
SCEL	4
SCEL_AS1	0
SCFD1	594
SCFD2	53
SCG2	2
SCG3	4
SCG5	0
SCGB1A1	0
SCGB1B2P	0
SCGB1C1	0
SCGB1C2	0
SCGB1D1	0
SCGB1D2	0
SCGB1D4	0
SCGB2A1	0
SCGB2A2	0
SCGB2B2	0
SCGB2B3P	0
SCGB3A1	0
SCGB3A2	0
SCGN	0
SCHIP1	0
SCHLAP1	0
SCIMP	63
SCIN	0
SCLT1	1367
SCLY	0
SCMH1	74
SCML1	9
SCML2	4
SCML4	96
SCN10A	2
SCN11A	0
SCN1A	0
SCN1B	39
SCN2A	1
SCN2B	2
SCN3A	10
SCN3B	9
SCN4A	0
SCN4B	0
SCN5A	2
SCN7A	1
SCN8A	18
SCN9A	221
SCNM1	3
SCNN1A	1
SCNN1B	2
SCNN1D	0
SCNN1G	0
SCO1	52
SCO2	2
SCOC	43
SCOC_AS1	2
SCP2	101
SCP2D1	0
SCPEP1	578
